ID_Stasiun,Nama_Stasiun,Lokasi
ST03231,Stasiun Ternate,Blitar
ST03232,Stasiun Jambi,Tebingtinggi
ST03233,Stasiun Kota Administrasi Jakarta Selatan,Kupang
ST03234,Stasiun Kediri,Pekanbaru
ST03235,Stasiun Bau-Bau,Semarang
ST03236,Stasiun Kota Administrasi Jakarta Utara,Kota Administrasi Jakarta Utara
ST03237,Stasiun Jayapura,Blitar
ST03238,Stasiun Palopo,Dumai
ST03239,Stasiun Palangkaraya,Purwokerto
ST03240,Stasiun Mataram,Batam
ST03241,Stasiun Probolinggo,Meulaboh
ST03242,Stasiun Sorong,Cilegon
ST03243,Stasiun Purwokerto,Sibolga
ST03244,Stasiun Palembang,Metro
ST03245,Stasiun Makassar,Padangpanjang
ST03246,Stasiun Blitar,Pekalongan
ST03247,Stasiun Kota Administrasi Jakarta Utara,Purwokerto
ST03248,Stasiun Langsa,Mataram
ST03249,Stasiun Tasikmalaya,Cimahi
ST03250,Stasiun Yogyakarta,Bandung
ST03251,Stasiun Sibolga,Tangerang Selatan
ST03252,Stasiun Sorong,Bukittinggi
ST03253,Stasiun Payakumbuh,Pariaman
ST03254,Stasiun Batam,Makassar
ST03255,Stasiun Probolinggo,Bontang
ST03256,Stasiun Semarang,Mataram
ST03257,Stasiun Bontang,Manado
ST03258,Stasiun Padangpanjang,Lhokseumawe
ST03259,Stasiun Kota Administrasi Jakarta Selatan,Pangkalpinang
ST03260,Stasiun Singkawang,Kediri
ST03261,Stasiun Sorong,Surakarta
ST03262,Stasiun Tual,Pekanbaru
ST03263,Stasiun Bima,Binjai
ST03264,Stasiun Bekasi,Tangerang
ST03265,Stasiun Mataram,Balikpapan
ST03266,Stasiun Depok,Payakumbuh
ST03267,Stasiun Surabaya,Kota Administrasi Jakarta Barat
ST03268,Stasiun Kota Administrasi Jakarta Timur,Kota Administrasi Jakarta Pusat
ST03269,Stasiun Cirebon,Palopo
ST03270,Stasiun Cirebon,Palu
ST03271,Stasiun Langsa,Blitar
ST03272,Stasiun Parepare,Sungai Penuh
ST03273,Stasiun Kota Administrasi Jakarta Barat,Binjai
ST03274,Stasiun Denpasar,Sabang
ST03275,Stasiun Yogyakarta,Madiun
ST03276,Stasiun Sawahlunto,Subulussalam
ST03277,Stasiun Balikpapan,Pontianak
ST03278,Stasiun Serang,Sibolga
ST03279,Stasiun Pontianak,Purwokerto
ST03280,Stasiun Bukittinggi,Bima
ST03281,Stasiun Sawahlunto,Ternate
ST03282,Stasiun Tebingtinggi,Pontianak
ST03283,Stasiun Tanjungpinang,Malang
ST03284,Stasiun Tegal,Bau-Bau
ST03285,Stasiun Tidore Kepulauan,Mojokerto
ST03286,Stasiun Semarang,Sungai Penuh
ST03287,Stasiun Samarinda,Solok
ST03288,Stasiun Tidore Kepulauan,Padang
ST03289,Stasiun Pariaman,Yogyakarta
ST03290,Stasiun Cirebon,Palangkaraya
ST03291,Stasiun Tual,Semarang
ST03292,Stasiun Binjai,Pasuruan
ST03293,Stasiun Tegal,Kupang
ST03294,Stasiun Bontang,Bau-Bau
ST03295,Stasiun Dumai,Surabaya
ST03296,Stasiun Tegal,Lubuklinggau
ST03297,Stasiun Kupang,Pasuruan
ST03298,Stasiun Metro,Langsa
ST03299,Stasiun Banjarmasin,Metro
ST03300,Stasiun Kotamobagu,Banjarmasin
ST03301,Stasiun Bandung,Dumai
ST03302,Stasiun Pekanbaru,Lhokseumawe
ST03303,Stasiun Tebingtinggi,Batu
ST03304,Stasiun Cilegon,Semarang
ST03305,Stasiun Sorong,Mojokerto
ST03306,Stasiun Kotamobagu,Gorontalo
ST03307,Stasiun Tanjungpinang,Solok
ST03308,Stasiun Madiun,Pematangsiantar
ST03309,Stasiun Pekanbaru,Kupang
ST03310,Stasiun Palangkaraya,Sabang
ST03311,Stasiun Tanjungbalai,Tangerang Selatan
ST03312,Stasiun Magelang,Yogyakarta
ST03313,Stasiun Padang,Tanjungbalai
ST03314,Stasiun Palembang,Denpasar
ST03315,Stasiun Tangerang,Palopo
ST03316,Stasiun Blitar,Dumai
ST03317,Stasiun Tangerang,Tebingtinggi
ST03318,Stasiun Palopo,Banda Aceh
ST03319,Stasiun Surabaya,Balikpapan
ST03320,Stasiun Samarinda,Pekalongan
ST03321,Stasiun Sorong,Batam
ST03322,Stasiun Tarakan,Solok
ST03323,Stasiun Kota Administrasi Jakarta Timur,Mataram
ST03324,Stasiun Manado,Ternate
ST03325,Stasiun Padangpanjang,Magelang
ST03326,Stasiun Bengkulu,Bogor
ST03327,Stasiun Tebingtinggi,Bima
ST03328,Stasiun Pasuruan,Lubuklinggau
ST03329,Stasiun Langsa,Kota Administrasi Jakarta Pusat
ST03330,Stasiun Singkawang,Bontang
ST03331,Stasiun Kota Administrasi Jakarta Barat,Prabumulih
ST03332,Stasiun Purwokerto,Tangerang Selatan
ST03333,Stasiun Dumai,Binjai
ST03334,Stasiun Kota Administrasi Jakarta Timur,Tual
ST03335,Stasiun Samarinda,Tarakan
ST03336,Stasiun Yogyakarta,Pariaman
ST03337,Stasiun Pontianak,Serang
ST03338,Stasiun Sungai Penuh,Ambon
ST03339,Stasiun Kota Administrasi Jakarta Barat,Bengkulu
ST03340,Stasiun Bandar Lampung,Tidore Kepulauan
ST03341,Stasiun Subulussalam,Mataram
ST03342,Stasiun Sabang,Banjarbaru
ST03343,Stasiun Probolinggo,Banjarmasin
ST03344,Stasiun Madiun,Bekasi
ST03345,Stasiun Prabumulih,Blitar
ST03346,Stasiun Pontianak,Banjarmasin
ST03347,Stasiun Meulaboh,Payakumbuh
ST03348,Stasiun Tanjungpinang,Kupang
ST03349,Stasiun Palopo,Lhokseumawe
ST03350,Stasiun Depok,Bitung
ST03351,Stasiun Ambon,Tidore Kepulauan
ST03352,Stasiun Banjarmasin,Mataram
ST03353,Stasiun Meulaboh,Purwokerto
ST03354,Stasiun Tangerang,Banjarmasin
ST03355,Stasiun Tual,Ternate
ST03356,Stasiun Kotamobagu,Pagaralam
ST03357,Stasiun Bima,Kotamobagu
ST03358,Stasiun Kediri,Padang
ST03359,Stasiun Salatiga,Sorong
ST03360,Stasiun Langsa,Gorontalo
ST03361,Stasiun Bekasi,Lubuklinggau
ST03362,Stasiun Pasuruan,Metro
ST03363,Stasiun Purwokerto,Banda Aceh
ST03364,Stasiun Solok,Tangerang Selatan
ST03365,Stasiun Mojokerto,Denpasar
ST03366,Stasiun Bitung,Sorong
ST03367,Stasiun Solok,Tegal
ST03368,Stasiun Bontang,Banda Aceh
ST03369,Stasiun Prabumulih,Depok
ST03370,Stasiun Jambi,Madiun
ST03371,Stasiun Denpasar,Palangkaraya
ST03372,Stasiun Tebingtinggi,Dumai
ST03373,Stasiun Palu,Kota Administrasi Jakarta Pusat
ST03374,Stasiun Serang,Pasuruan
ST03375,Stasiun Parepare,Langsa
ST03376,Stasiun Purwokerto,Lhokseumawe
ST03377,Stasiun Pematangsiantar,Tarakan
ST03378,Stasiun Pekalongan,Bukittinggi
ST03379,Stasiun Metro,Pasuruan
ST03380,Stasiun Surabaya,Sukabumi
ST03381,Stasiun Kota Administrasi Jakarta Timur,Blitar
ST03382,Stasiun Padang Sidempuan,Cilegon
ST03383,Stasiun Serang,Yogyakarta
ST03384,Stasiun Palangkaraya,Langsa
ST03385,Stasiun Bau-Bau,Kota Administrasi Jakarta Timur
ST03386,Stasiun Semarang,Binjai
ST03387,Stasiun Bandar Lampung,Sabang
ST03388,Stasiun Tanjungbalai,Dumai
ST03389,Stasiun Sukabumi,Pagaralam
ST03390,Stasiun Tarakan,Lhokseumawe
ST03391,Stasiun Tual,Sorong
ST03392,Stasiun Depok,Blitar
ST03393,Stasiun Yogyakarta,Tangerang Selatan
ST03394,Stasiun Tidore Kepulauan,Bitung
ST03395,Stasiun Payakumbuh,Cimahi
ST03396,Stasiun Denpasar,Jayapura
ST03397,Stasiun Depok,Bontang
ST03398,Stasiun Batu,Banjarmasin
ST03399,Stasiun Banjarbaru,Magelang
ST03400,Stasiun Tegal,Kota Administrasi Jakarta Timur
ST03401,Stasiun Salatiga,Batam
ST03402,Stasiun Metro,Blitar
ST03403,Stasiun Salatiga,Banjarbaru
ST03404,Stasiun Ternate,Bontang
ST03405,Stasiun Pekanbaru,Padangpanjang
ST03406,Stasiun Serang,Binjai
ST03407,Stasiun Pematangsiantar,Tanjungbalai
ST03408,Stasiun Probolinggo,Tarakan
ST03409,Stasiun Pangkalpinang,Bogor
ST03410,Stasiun Cimahi,Kota Administrasi Jakarta Selatan
ST03411,Stasiun Tangerang,Bima
ST03412,Stasiun Blitar,Mojokerto
ST03413,Stasiun Depok,Bandar Lampung
ST03414,Stasiun Palembang,Yogyakarta
ST03415,Stasiun Solok,Kotamobagu
ST03416,Stasiun Parepare,Manado
ST03417,Stasiun Pematangsiantar,Madiun
ST03418,Stasiun Cilegon,Surakarta
ST03419,Stasiun Bitung,Sungai Penuh
ST03420,Stasiun Batu,Prabumulih
ST03421,Stasiun Pasuruan,Banda Aceh
ST03422,Stasiun Sabang,Probolinggo
ST03423,Stasiun Manado,Kupang
ST03424,Stasiun Jayapura,Padang
ST03425,Stasiun Ternate,Binjai
ST03426,Stasiun Malang,Kotamobagu
ST03427,Stasiun Lubuklinggau,Jambi
ST03428,Stasiun Cirebon,Tanjungbalai
ST03429,Stasiun Manado,Prabumulih
ST03430,Stasiun Binjai,Palembang
ST03431,Stasiun Bitung,Kediri
ST03432,Stasiun Solok,Tegal
ST03433,Stasiun Banjarbaru,Pekanbaru
ST03434,Stasiun Purwokerto,Pagaralam
ST03435,Stasiun Blitar,Pematangsiantar
ST03436,Stasiun Bengkulu,Tual
ST03437,Stasiun Jambi,Tanjungbalai
ST03438,Stasiun Kota Administrasi Jakarta Pusat,Tomohon
ST03439,Stasiun Bogor,Kendari
ST03440,Stasiun Kota Administrasi Jakarta Pusat,Makassar
ST03441,Stasiun Tanjungbalai,Samarinda
ST03442,Stasiun Bengkulu,Prabumulih
ST03443,Stasiun Tidore Kepulauan,Sukabumi
ST03444,Stasiun Kediri,Samarinda
ST03445,Stasiun Tangerang Selatan,Kota Administrasi Jakarta Utara
ST03446,Stasiun Palopo,Denpasar
ST03447,Stasiun Surakarta,Lubuklinggau
ST03448,Stasiun Sabang,Binjai
ST03449,Stasiun Bima,Blitar
ST03450,Stasiun Tomohon,Jayapura
ST03451,Stasiun Kota Administrasi Jakarta Timur,Palopo
ST03452,Stasiun Kota Administrasi Jakarta Selatan,Pagaralam
ST03453,Stasiun Kota Administrasi Jakarta Barat,Pasuruan
ST03454,Stasiun Salatiga,Kota Administrasi Jakarta Selatan
ST03455,Stasiun Madiun,Tangerang Selatan
ST03456,Stasiun Madiun,Solok
ST03457,Stasiun Probolinggo,Sorong
ST03458,Stasiun Kota Administrasi Jakarta Barat,Kendari
ST03459,Stasiun Pagaralam,Cirebon
ST03460,Stasiun Surabaya,Sorong
ST03461,Stasiun Bukittinggi,Lhokseumawe
ST03462,Stasiun Tebingtinggi,Malang
ST03463,Stasiun Tidore Kepulauan,Pariaman
ST03464,Stasiun Mataram,Padang Sidempuan
ST03465,Stasiun Bitung,Bontang
ST03466,Stasiun Kediri,Purwokerto
ST03467,Stasiun Banjarmasin,Tanjungbalai
ST03468,Stasiun Bukittinggi,Pasuruan
ST03469,Stasiun Padang Sidempuan,Sorong
ST03470,Stasiun Tanjungpinang,Surabaya
ST03471,Stasiun Bandung,Batam
ST03472,Stasiun Pariaman,Tomohon
ST03473,Stasiun Lubuklinggau,Bau-Bau
ST03474,Stasiun Ternate,Gorontalo
ST03475,Stasiun Surabaya,Tual
ST03476,Stasiun Bitung,Magelang
ST03477,Stasiun Madiun,Depok
ST03478,Stasiun Palopo,Pagaralam
ST03479,Stasiun Sabang,Meulaboh
ST03480,Stasiun Pagaralam,Tangerang Selatan
ST03481,Stasiun Samarinda,Pematangsiantar
ST03482,Stasiun Samarinda,Pematangsiantar
ST03483,Stasiun Kendari,Prabumulih
ST03484,Stasiun Madiun,Sukabumi
ST03485,Stasiun Banda Aceh,Kota Administrasi Jakarta Timur
ST03486,Stasiun Batam,Sungai Penuh
ST03487,Stasiun Tanjungbalai,Kota Administrasi Jakarta Timur
ST03488,Stasiun Kota Administrasi Jakarta Selatan,Cimahi
ST03489,Stasiun Kota Administrasi Jakarta Pusat,Surabaya
ST03490,Stasiun Palangkaraya,Banda Aceh
ST03491,Stasiun Kota Administrasi Jakarta Pusat,Metro
ST03492,Stasiun Meulaboh,Pangkalpinang
ST03493,Stasiun Padang Sidempuan,Pematangsiantar
ST03494,Stasiun Ambon,Dumai
ST03495,Stasiun Depok,Medan
ST03496,Stasiun Pekalongan,Pangkalpinang
ST03497,Stasiun Meulaboh,Palembang
ST03498,Stasiun Probolinggo,Binjai
ST03499,Stasiun Tangerang,Bontang
ST03500,Stasiun Pekanbaru,Magelang
ST03501,Stasiun Samarinda,Kota Administrasi Jakarta Selatan
ST03502,Stasiun Semarang,Bitung
ST03503,Stasiun Gorontalo,Madiun
ST03504,Stasiun Kediri,Banjarmasin
ST03505,Stasiun Kota Administrasi Jakarta Timur,Padang
ST03506,Stasiun Madiun,Tarakan
ST03507,Stasiun Pekanbaru,Tomohon
ST03508,Stasiun Tanjungpinang,Serang
ST03509,Stasiun Pariaman,Tomohon
ST03510,Stasiun Yogyakarta,Palangkaraya
ST03511,Stasiun Mataram,Yogyakarta
ST03512,Stasiun Ambon,Manado
ST03513,Stasiun Manado,Singkawang
ST03514,Stasiun Bogor,Pekalongan
ST03515,Stasiun Banjarbaru,Salatiga
ST03516,Stasiun Depok,Pontianak
ST03517,Stasiun Tomohon,Samarinda
ST03518,Stasiun Kota Administrasi Jakarta Barat,Tegal
ST03519,Stasiun Padang,Malang
ST03520,Stasiun Palopo,Lubuklinggau
ST03521,Stasiun Bekasi,Gorontalo
ST03522,Stasiun Balikpapan,Bengkulu
ST03523,Stasiun Pekalongan,Dumai
ST03524,Stasiun Bitung,Langsa
ST03525,Stasiun Bitung,Kendari
ST03526,Stasiun Prabumulih,Bukittinggi
ST03527,Stasiun Kupang,Bau-Bau
ST03528,Stasiun Sungai Penuh,Tanjungpinang
ST03529,Stasiun Lubuklinggau,Makassar
ST03530,Stasiun Pekanbaru,Kotamobagu
ST03531,Stasiun Singkawang,Tegal
ST03532,Stasiun Bekasi,Subulussalam
ST03533,Stasiun Blitar,Jayapura
ST03534,Stasiun Probolinggo,Batam
ST03535,Stasiun Tebingtinggi,Salatiga
ST03536,Stasiun Tebingtinggi,Madiun
ST03537,Stasiun Ternate,Tangerang
ST03538,Stasiun Bontang,Kota Administrasi Jakarta Utara
ST03539,Stasiun Kotamobagu,Pematangsiantar
ST03540,Stasiun Payakumbuh,Metro
ST03541,Stasiun Singkawang,Pagaralam
ST03542,Stasiun Langsa,Gorontalo
ST03543,Stasiun Dumai,Sibolga
ST03544,Stasiun Bandung,Padang
ST03545,Stasiun Solok,Tegal
ST03546,Stasiun Sibolga,Kota Administrasi Jakarta Selatan
ST03547,Stasiun Balikpapan,Banjarbaru
ST03548,Stasiun Kediri,Binjai
ST03549,Stasiun Pangkalpinang,Payakumbuh
ST03550,Stasiun Banda Aceh,Tebingtinggi
ST03551,Stasiun Padang,Metro
ST03552,Stasiun Singkawang,Lubuklinggau
ST03553,Stasiun Jambi,Pematangsiantar
ST03554,Stasiun Pangkalpinang,Mojokerto
ST03555,Stasiun Batu,Makassar
ST03556,Stasiun Sukabumi,Tebingtinggi
ST03557,Stasiun Blitar,Sibolga
ST03558,Stasiun Depok,Batu
ST03559,Stasiun Magelang,Jayapura
ST03560,Stasiun Kota Administrasi Jakarta Pusat,Sukabumi
ST03561,Stasiun Palangkaraya,Cilegon
ST03562,Stasiun Denpasar,Pariaman
ST03563,Stasiun Gorontalo,Madiun
ST03564,Stasiun Cilegon,Gorontalo
ST03565,Stasiun Sorong,Magelang
ST03566,Stasiun Tanjungpinang,Palu
ST03567,Stasiun Kota Administrasi Jakarta Selatan,Pasuruan
ST03568,Stasiun Mojokerto,Yogyakarta
ST03569,Stasiun Yogyakarta,Lubuklinggau
ST03570,Stasiun Manado,Subulussalam
ST03571,Stasiun Kota Administrasi Jakarta Timur,Samarinda
ST03572,Stasiun Ternate,Palopo
ST03573,Stasiun Langsa,Langsa
ST03574,Stasiun Denpasar,Kendari
ST03575,Stasiun Prabumulih,Padangpanjang
ST03576,Stasiun Ambon,Surabaya
ST03577,Stasiun Solok,Prabumulih
ST03578,Stasiun Parepare,Tual
ST03579,Stasiun Serang,Purwokerto
ST03580,Stasiun Sungai Penuh,Jambi
ST03581,Stasiun Tidore Kepulauan,Bukittinggi
ST03582,Stasiun Pekanbaru,Bukittinggi
ST03583,Stasiun Pematangsiantar,Banjarbaru
ST03584,Stasiun Kupang,Banda Aceh
ST03585,Stasiun Pontianak,Padang Sidempuan
ST03586,Stasiun Pasuruan,Bandung
ST03587,Stasiun Malang,Kota Administrasi Jakarta Pusat
ST03588,Stasiun Solok,Tomohon
ST03589,Stasiun Sungai Penuh,Sawahlunto
ST03590,Stasiun Parepare,Ambon
ST03591,Stasiun Langsa,Kota Administrasi Jakarta Timur
ST03592,Stasiun Tarakan,Payakumbuh
ST03593,Stasiun Denpasar,Pangkalpinang
ST03594,Stasiun Tual,Probolinggo
ST03595,Stasiun Tanjungpinang,Ternate
ST03596,Stasiun Salatiga,Sawahlunto
ST03597,Stasiun Jayapura,Palu
ST03598,Stasiun Palopo,Solok
ST03599,Stasiun Bandar Lampung,Tarakan
ST03600,Stasiun Batu,Tasikmalaya
ST03601,Stasiun Prabumulih,Pasuruan
ST03602,Stasiun Serang,Banjar
ST03603,Stasiun Medan,Bogor
ST03604,Stasiun Batu,Sungai Penuh
ST03605,Stasiun Tangerang Selatan,Malang
ST03606,Stasiun Pasuruan,Pekanbaru
ST03607,Stasiun Kediri,Sungai Penuh
ST03608,Stasiun Ternate,Prabumulih
ST03609,Stasiun Kupang,Magelang
ST03610,Stasiun Yogyakarta,Pagaralam
ST03611,Stasiun Bukittinggi,Samarinda
ST03612,Stasiun Madiun,Jayapura
ST03613,Stasiun Tidore Kepulauan,Tidore Kepulauan
ST03614,Stasiun Pasuruan,Banjarbaru
ST03615,Stasiun Kota Administrasi Jakarta Barat,Medan
ST03616,Stasiun Makassar,Bengkulu
ST03617,Stasiun Balikpapan,Bengkulu
ST03618,Stasiun Sawahlunto,Bukittinggi
ST03619,Stasiun Tegal,Samarinda
ST03620,Stasiun Dumai,Padang
ST03621,Stasiun Bau-Bau,Blitar
ST03622,Stasiun Jambi,Sibolga
ST03623,Stasiun Cilegon,Pematangsiantar
ST03624,Stasiun Balikpapan,Kupang
ST03625,Stasiun Gorontalo,Probolinggo
ST03626,Stasiun Mataram,Langsa
ST03627,Stasiun Tebingtinggi,Bima
ST03628,Stasiun Dumai,Palopo
ST03629,Stasiun Prabumulih,Pematangsiantar
ST03630,Stasiun Gorontalo,Bogor
ST03631,Stasiun Tual,Singkawang
ST03632,Stasiun Bitung,Bengkulu
ST03633,Stasiun Kota Administrasi Jakarta Timur,Probolinggo
ST03634,Stasiun Banjar,Lhokseumawe
ST03635,Stasiun Pasuruan,Banjarmasin
ST03636,Stasiun Tangerang,Bima
ST03637,Stasiun Jambi,Yogyakarta
ST03638,Stasiun Tangerang,Batam
ST03639,Stasiun Prabumulih,Kendari
ST03640,Stasiun Subulussalam,Binjai
ST03641,Stasiun Magelang,Pematangsiantar
ST03642,Stasiun Yogyakarta,Tangerang Selatan
ST03643,Stasiun Sukabumi,Subulussalam
ST03644,Stasiun Langsa,Padang Sidempuan
ST03645,Stasiun Manado,Yogyakarta
ST03646,Stasiun Pariaman,Bekasi
ST03647,Stasiun Malang,Kotamobagu
ST03648,Stasiun Kendari,Malang
ST03649,Stasiun Pontianak,Payakumbuh
ST03650,Stasiun Pariaman,Meulaboh
ST03651,Stasiun Langsa,Payakumbuh
ST03652,Stasiun Salatiga,Kendari
ST03653,Stasiun Bau-Bau,Samarinda
ST03654,Stasiun Malang,Medan
ST03655,Stasiun Banjarmasin,Madiun
ST03656,Stasiun Pangkalpinang,Payakumbuh
ST03657,Stasiun Surakarta,Bengkulu
ST03658,Stasiun Batu,Jambi
ST03659,Stasiun Salatiga,Padang Sidempuan
ST03660,Stasiun Salatiga,Pontianak
ST03661,Stasiun Tangerang Selatan,Subulussalam
ST03662,Stasiun Bandung,Surakarta
ST03663,Stasiun Banjar,Palembang
ST03664,Stasiun Pangkalpinang,Salatiga
ST03665,Stasiun Lhokseumawe,Kota Administrasi Jakarta Selatan
ST03666,Stasiun Payakumbuh,Madiun
ST03667,Stasiun Bengkulu,Tangerang Selatan
ST03668,Stasiun Serang,Tual
ST03669,Stasiun Batu,Pariaman
ST03670,Stasiun Serang,Lubuklinggau
ST03671,Stasiun Padang,Kota Administrasi Jakarta Pusat
ST03672,Stasiun Prabumulih,Purwokerto
ST03673,Stasiun Tegal,Dumai
ST03674,Stasiun Tomohon,Cilegon
ST03675,Stasiun Tidore Kepulauan,Pekanbaru
ST03676,Stasiun Kota Administrasi Jakarta Selatan,Ternate
ST03677,Stasiun Cimahi,Pekalongan
ST03678,Stasiun Tegal,Kediri
ST03679,Stasiun Bima,Kota Administrasi Jakarta Utara
ST03680,Stasiun Palembang,Pekanbaru
ST03681,Stasiun Tanjungpinang,Kediri
ST03682,Stasiun Pematangsiantar,Tidore Kepulauan
ST03683,Stasiun Cirebon,Cirebon
ST03684,Stasiun Singkawang,Kota Administrasi Jakarta Timur
ST03685,Stasiun Manado,Kendari
ST03686,Stasiun Surakarta,Bau-Bau
ST03687,Stasiun Kota Administrasi Jakarta Utara,Bima
ST03688,Stasiun Subulussalam,Kota Administrasi Jakarta Selatan
ST03689,Stasiun Blitar,Ternate
ST03690,Stasiun Bitung,Banda Aceh
ST03691,Stasiun Tangerang,Kota Administrasi Jakarta Timur
ST03692,Stasiun Tanjungbalai,Dumai
ST03693,Stasiun Subulussalam,Lubuklinggau
ST03694,Stasiun Palopo,Sabang
ST03695,Stasiun Tanjungpinang,Mataram
ST03696,Stasiun Tangerang Selatan,Kupang
ST03697,Stasiun Balikpapan,Tual
ST03698,Stasiun Magelang,Bekasi
ST03699,Stasiun Jayapura,Palu
ST03700,Stasiun Mataram,Tual
ST03701,Stasiun Cirebon,Ambon
ST03702,Stasiun Ambon,Singkawang
ST03703,Stasiun Banda Aceh,Pekalongan
ST03704,Stasiun Sawahlunto,Gorontalo
ST03705,Stasiun Lubuklinggau,Cimahi
ST03706,Stasiun Pekalongan,Purwokerto
ST03707,Stasiun Balikpapan,Bogor
ST03708,Stasiun Bontang,Kota Administrasi Jakarta Pusat
ST03709,Stasiun Lhokseumawe,Ternate
ST03710,Stasiun Yogyakarta,Surabaya
ST03711,Stasiun Metro,Makassar
ST03712,Stasiun Pekalongan,Tomohon
ST03713,Stasiun Pariaman,Bekasi
ST03714,Stasiun Sawahlunto,Tanjungbalai
ST03715,Stasiun Tangerang Selatan,Kota Administrasi Jakarta Selatan
ST03716,Stasiun Bontang,Kota Administrasi Jakarta Selatan
ST03717,Stasiun Ternate,Pariaman
ST03718,Stasiun Bukittinggi,Bengkulu
ST03719,Stasiun Tual,Bitung
ST03720,Stasiun Singkawang,Banjar
ST03721,Stasiun Pematangsiantar,Batam
ST03722,Stasiun Pagaralam,Tarakan
ST03723,Stasiun Tasikmalaya,Batu
ST03724,Stasiun Medan,Parepare
ST03725,Stasiun Pekanbaru,Purwokerto
ST03726,Stasiun Madiun,Batam
ST03727,Stasiun Metro,Bitung
ST03728,Stasiun Tangerang Selatan,Padangpanjang
ST03729,Stasiun Pagaralam,Gorontalo
ST03730,Stasiun Sabang,Tegal
ST03731,Stasiun Batam,Lhokseumawe
ST03732,Stasiun Tegal,Metro
ST03733,Stasiun Payakumbuh,Palembang
ST03734,Stasiun Ambon,Tarakan
ST03735,Stasiun Pekanbaru,Sabang
ST03736,Stasiun Bitung,Tanjungbalai
ST03737,Stasiun Serang,Gorontalo
ST03738,Stasiun Cimahi,Cimahi
ST03739,Stasiun Salatiga,Kota Administrasi Jakarta Utara
ST03740,Stasiun Tangerang,Sawahlunto
ST03741,Stasiun Depok,Magelang
ST03742,Stasiun Padangpanjang,Lhokseumawe
ST03743,Stasiun Jayapura,Malang
ST03744,Stasiun Madiun,Yogyakarta
ST03745,Stasiun Palopo,Pematangsiantar
ST03746,Stasiun Tual,Banjarmasin
ST03747,Stasiun Tanjungpinang,Padangpanjang
ST03748,Stasiun Banjarmasin,Palangkaraya
ST03749,Stasiun Pekanbaru,Tanjungpinang
ST03750,Stasiun Kediri,Padang Sidempuan
ST03751,Stasiun Prabumulih,Purwokerto
ST03752,Stasiun Mojokerto,Tanjungbalai
ST03753,Stasiun Manado,Subulussalam
ST03754,Stasiun Bengkulu,Palembang
ST03755,Stasiun Palu,Palangkaraya
ST03756,Stasiun Cimahi,Depok
ST03757,Stasiun Padang Sidempuan,Banjarmasin
ST03758,Stasiun Kota Administrasi Jakarta Timur,Singkawang
ST03759,Stasiun Probolinggo,Malang
ST03760,Stasiun Banjarbaru,Parepare
ST03761,Stasiun Bukittinggi,Bogor
ST03762,Stasiun Palopo,Padang Sidempuan
ST03763,Stasiun Subulussalam,Sukabumi
ST03764,Stasiun Salatiga,Sabang
ST03765,Stasiun Salatiga,Probolinggo
ST03766,Stasiun Ambon,Bima
ST03767,Stasiun Sorong,Surabaya
ST03768,Stasiun Binjai,Mojokerto
ST03769,Stasiun Pekanbaru,Purwokerto
ST03770,Stasiun Cilegon,Pagaralam
ST03771,Stasiun Kota Administrasi Jakarta Utara,Bima
ST03772,Stasiun Surabaya,Tebingtinggi
ST03773,Stasiun Surabaya,Mojokerto
ST03774,Stasiun Bau-Bau,Palembang
ST03775,Stasiun Denpasar,Ambon
ST03776,Stasiun Pematangsiantar,Mataram
ST03777,Stasiun Sabang,Bitung
ST03778,Stasiun Banda Aceh,Banjarmasin
ST03779,Stasiun Kota Administrasi Jakarta Selatan,Balikpapan
ST03780,Stasiun Mataram,Kotamobagu
ST03781,Stasiun Salatiga,Parepare
ST03782,Stasiun Medan,Cirebon
ST03783,Stasiun Tanjungpinang,Palangkaraya
ST03784,Stasiun Kota Administrasi Jakarta Pusat,Madiun
ST03785,Stasiun Palu,Tomohon
ST03786,Stasiun Solok,Palu
ST03787,Stasiun Malang,Pangkalpinang
ST03788,Stasiun Surakarta,Pematangsiantar
ST03789,Stasiun Tomohon,Kota Administrasi Jakarta Pusat
ST03790,Stasiun Balikpapan,Padang
ST03791,Stasiun Tangerang,Kota Administrasi Jakarta Selatan
ST03792,Stasiun Jayapura,Sungai Penuh
ST03793,Stasiun Bekasi,Surabaya
ST03794,Stasiun Bekasi,Bekasi
ST03795,Stasiun Padang Sidempuan,Tomohon
ST03796,Stasiun Mataram,Depok
ST03797,Stasiun Surabaya,Padang Sidempuan
ST03798,Stasiun Dumai,Tebingtinggi
ST03799,Stasiun Bima,Metro
ST03800,Stasiun Banjarbaru,Sibolga
ST03801,Stasiun Bontang,Tanjungbalai
ST03802,Stasiun Palembang,Batam
ST03803,Stasiun Tebingtinggi,Bengkulu
ST03804,Stasiun Magelang,Palembang
ST03805,Stasiun Pagaralam,Tangerang Selatan
ST03806,Stasiun Malang,Banjar
ST03807,Stasiun Cirebon,Palopo
ST03808,Stasiun Palangkaraya,Bogor
ST03809,Stasiun Palopo,Balikpapan
ST03810,Stasiun Bengkulu,Pangkalpinang
ST03811,Stasiun Palopo,Cilegon
ST03812,Stasiun Pekalongan,Pontianak
ST03813,Stasiun Subulussalam,Kendari
ST03814,Stasiun Bandung,Ambon
ST03815,Stasiun Blitar,Purwokerto
ST03816,Stasiun Banjarbaru,Kota Administrasi Jakarta Utara
