ID_Kursi,Nomor_Kursi,ID_Gerbong
KS003724,69,GB03447
KS003725,68,GB05734
KS003726,11,GB07072
KS003727,30,GB05159
KS003728,64,GB08471
KS003729,10,GB01944
KS003730,53,GB04635
KS003731,100,GB04556
KS003732,92,GB07107
KS003733,53,GB08200
KS003734,36,GB07846
KS003735,14,GB03115
KS003736,22,GB00962
KS003737,13,GB00965
KS003738,23,GB09895
KS003739,84,GB01655
KS003740,44,GB08543
KS003741,99,GB05586
KS003742,88,GB01979
KS003743,13,GB09027
KS003744,48,GB08613
KS003745,11,GB01979
KS003746,7,GB01537
KS003747,37,GB06292
KS003748,6,GB02157
KS003749,25,GB06074
KS003750,32,GB05536
KS003751,82,GB09701
KS003752,51,GB08346
KS003753,21,GB08360
KS003754,76,GB00242
KS003755,13,GB04435
KS003756,7,GB08813
KS003757,15,GB02304
KS003758,89,GB03971
KS003759,44,GB07026
KS003760,30,GB01337
KS003761,52,GB08114
KS003762,49,GB06476
KS003763,7,GB02341
KS003764,58,GB01558
KS003765,51,GB09192
KS003766,75,GB02951
KS003767,60,GB08662
KS003768,82,GB09090
KS003769,72,GB04500
KS003770,60,GB08399
KS003771,99,GB07535
KS003772,12,GB08934
KS003773,10,GB03257
KS003774,69,GB03761
KS003775,40,GB08170
KS003776,86,GB07269
KS003777,96,GB00749
KS003778,45,GB01454
KS003779,2,GB04187
KS003780,61,GB03811
KS003781,1,GB09090
KS003782,4,GB03028
KS003783,67,GB02697
KS003784,13,GB03532
KS003785,15,GB01289
KS003786,90,GB04884
KS003787,66,GB02830
KS003788,40,GB01514
KS003789,95,GB04930
KS003790,95,GB03835
KS003791,3,GB04490
KS003792,98,GB04843
KS003793,40,GB06256
KS003794,73,GB07610
KS003795,69,GB09646
KS003796,38,GB02404
KS003797,42,GB09218
KS003798,53,GB03622
KS003799,39,GB09497
KS003800,97,GB00258
KS003801,98,GB00349
KS003802,12,GB09679
KS003803,58,GB06878
KS003804,68,GB09979
KS003805,29,GB04043
KS003806,36,GB05894
KS003807,1,GB01003
KS003808,34,GB01704
KS003809,80,GB05965
KS003810,12,GB01420
KS003811,26,GB00718
KS003812,28,GB00432
KS003813,57,GB06373
KS003814,50,GB01156
KS003815,62,GB00069
KS003816,50,GB01742
KS003817,50,GB06586
KS003818,72,GB04385
KS003819,53,GB05093
KS003820,89,GB08823
KS003821,87,GB02220
KS003822,83,GB00508
KS003823,77,GB08556
KS003824,63,GB02073
KS003825,68,GB05072
KS003826,99,GB08574
KS003827,10,GB08387
KS003828,14,GB08759
KS003829,50,GB09406
KS003830,51,GB09902
KS003831,18,GB03709
KS003832,100,GB04601
KS003833,33,GB04196
KS003834,8,GB05351
KS003835,48,GB07208
KS003836,19,GB05065
KS003837,64,GB07557
KS003838,22,GB01359
KS003839,29,GB09351
KS003840,53,GB03212
KS003841,84,GB06615
KS003842,20,GB00420
KS003843,91,GB09551
KS003844,10,GB06688
KS003845,1,GB04465
KS003846,75,GB04826
KS003847,15,GB07817
KS003848,95,GB02582
KS003849,25,GB01119
KS003850,80,GB00469
KS003851,9,GB07191
KS003852,8,GB06396
KS003853,55,GB08635
KS003854,49,GB03978
KS003855,57,GB02199
KS003856,13,GB08939
KS003857,47,GB09090
KS003858,74,GB03531
KS003859,45,GB08415
KS003860,33,GB00836
KS003861,40,GB07888
KS003862,6,GB06000
KS003863,89,GB07481
KS003864,12,GB02604
KS003865,54,GB05205
KS003866,50,GB05677
KS003867,50,GB04560
KS003868,13,GB07019
KS003869,41,GB06473
KS003870,50,GB06875
KS003871,59,GB01559
KS003872,43,GB07511
KS003873,99,GB01838
KS003874,11,GB01948
KS003875,18,GB00639
KS003876,64,GB00295
KS003877,14,GB08558
KS003878,89,GB00290
KS003879,89,GB05532
KS003880,81,GB08626
KS003881,99,GB09286
KS003882,25,GB06017
KS003883,73,GB06927
KS003884,63,GB09662
KS003885,24,GB06706
KS003886,24,GB05924
KS003887,93,GB05556
KS003888,18,GB05656
KS003889,59,GB06899
KS003890,11,GB05726
KS003891,4,GB03894
KS003892,25,GB05689
KS003893,78,GB08410
KS003894,83,GB04230
KS003895,69,GB00773
KS003896,67,GB06846
KS003897,9,GB08258
KS003898,56,GB08463
KS003899,95,GB03133
KS003900,97,GB00165
KS003901,33,GB03345
KS003902,36,GB02377
KS003903,21,GB09711
KS003904,78,GB08127
KS003905,70,GB06122
KS003906,28,GB02143
KS003907,16,GB00055
KS003908,9,GB03940
KS003909,29,GB09551
KS003910,70,GB09261
KS003911,28,GB00158
KS003912,73,GB00225
KS003913,36,GB00121
KS003914,7,GB04052
KS003915,63,GB06888
KS003916,45,GB09080
KS003917,40,GB09294
KS003918,85,GB00261
KS003919,14,GB04982
KS003920,6,GB05557
KS003921,56,GB05454
KS003922,95,GB00007
KS003923,19,GB05767
KS003924,58,GB08983
KS003925,63,GB00611
KS003926,87,GB09795
KS003927,6,GB05324
KS003928,79,GB00923
KS003929,19,GB07553
KS003930,95,GB09861
KS003931,73,GB00114
KS003932,35,GB06405
KS003933,25,GB06471
KS003934,78,GB01115
KS003935,100,GB09747
KS003936,98,GB09427
KS003937,15,GB08460
KS003938,98,GB03161
KS003939,99,GB08548
KS003940,54,GB04370
KS003941,68,GB08861
KS003942,25,GB06233
KS003943,18,GB06694
KS003944,76,GB06794
KS003945,11,GB06767
KS003946,90,GB03177
KS003947,50,GB07293
KS003948,86,GB07783
KS003949,9,GB07462
KS003950,91,GB07499
KS003951,41,GB03035
KS003952,77,GB06735
KS003953,92,GB09348
KS003954,91,GB04902
KS003955,87,GB02948
KS003956,89,GB06304
KS003957,80,GB01627
KS003958,46,GB04458
KS003959,91,GB08852
KS003960,81,GB07572
KS003961,70,GB08917
KS003962,94,GB01441
KS003963,86,GB04339
KS003964,13,GB02266
KS003965,34,GB05373
KS003966,21,GB07286
KS003967,97,GB07739
KS003968,5,GB05925
KS003969,5,GB08737
KS003970,61,GB05536
KS003971,44,GB00671
KS003972,42,GB07045
KS003973,21,GB04351
KS003974,38,GB08754
KS003975,11,GB08905
KS003976,96,GB08793
KS003977,69,GB06316
KS003978,57,GB08464
KS003979,76,GB06030
KS003980,4,GB01662
KS003981,29,GB09405
KS003982,15,GB09454
KS003983,26,GB08611
KS003984,60,GB01020
KS003985,57,GB04561
KS003986,92,GB01323
KS003987,39,GB02757
KS003988,3,GB01659
KS003989,31,GB04530
KS003990,80,GB08814
KS003991,40,GB03471
KS003992,71,GB02859
KS003993,70,GB01232
KS003994,40,GB00273
KS003995,38,GB06397
KS003996,23,GB05112
KS003997,61,GB08732
KS003998,56,GB03212
KS003999,46,GB07210
KS004000,97,GB03031
KS004001,28,GB06727
KS004002,85,GB02664
KS004003,62,GB03724
KS004004,30,GB00777
KS004005,65,GB09347
KS004006,2,GB03964
KS004007,40,GB05219
KS004008,100,GB04862
KS004009,40,GB06501
KS004010,84,GB08193
KS004011,37,GB04080
KS004012,98,GB02927
KS004013,9,GB00689
KS004014,77,GB05274
KS004015,38,GB09852
KS004016,50,GB09210
KS004017,54,GB01667
KS004018,63,GB07545
KS004019,92,GB03084
KS004020,8,GB07738
KS004021,73,GB00049
KS004022,74,GB01245
KS004023,89,GB09358
KS004024,79,GB08208
KS004025,36,GB06502
KS004026,58,GB06871
KS004027,9,GB07625
KS004028,3,GB09777
KS004029,74,GB06099
KS004030,16,GB01519
KS004031,97,GB00650
KS004032,28,GB05753
KS004033,52,GB02671
KS004034,41,GB07905
KS004035,89,GB06519
KS004036,18,GB01130
KS004037,8,GB09750
KS004038,5,GB02335
KS004039,68,GB00424
KS004040,45,GB07433
KS004041,98,GB09673
KS004042,90,GB05627
KS004043,48,GB00382
KS004044,4,GB00898
KS004045,98,GB04208
KS004046,39,GB04493
KS004047,10,GB05643
KS004048,55,GB06263
KS004049,88,GB03904
KS004050,6,GB06134
KS004051,94,GB07354
KS004052,21,GB08141
KS004053,48,GB07108
KS004054,20,GB03071
KS004055,3,GB02684
KS004056,15,GB07390
KS004057,41,GB08859
KS004058,73,GB02931
KS004059,72,GB03476
KS004060,73,GB00359
KS004061,42,GB03177
KS004062,59,GB00480
KS004063,16,GB03717
KS004064,83,GB07834
KS004065,91,GB06430
KS004066,90,GB00474
KS004067,86,GB07478
KS004068,24,GB00079
KS004069,86,GB03548
KS004070,20,GB04575
KS004071,67,GB09959
KS004072,25,GB02307
KS004073,30,GB07627
KS004074,62,GB05991
KS004075,54,GB08054
KS004076,61,GB04440
KS004077,49,GB06357
KS004078,70,GB05328
KS004079,27,GB03052
KS004080,36,GB01913
KS004081,98,GB04810
KS004082,65,GB04636
KS004083,20,GB06858
KS004084,84,GB09201
KS004085,78,GB08328
KS004086,71,GB00578
KS004087,63,GB07231
KS004088,46,GB07803
KS004089,82,GB04683
KS004090,56,GB05645
KS004091,68,GB05551
KS004092,87,GB07193
KS004093,71,GB06091
KS004094,51,GB04904
KS004095,47,GB01438
KS004096,100,GB09532
KS004097,23,GB04539
KS004098,18,GB07348
KS004099,73,GB03967
KS004100,34,GB06323
KS004101,69,GB02088
KS004102,84,GB09167
KS004103,47,GB01495
KS004104,52,GB05667
KS004105,19,GB03008
KS004106,86,GB08543
KS004107,63,GB03405
KS004108,42,GB01768
KS004109,12,GB09024
KS004110,60,GB07874
KS004111,68,GB06444
KS004112,31,GB04254
KS004113,81,GB01114
KS004114,36,GB04664
KS004115,72,GB07839
KS004116,86,GB07950
KS004117,57,GB04925
KS004118,57,GB06678
KS004119,100,GB03225
KS004120,75,GB07304
KS004121,85,GB01268
KS004122,3,GB03167
KS004123,9,GB08584
KS004124,69,GB07190
KS004125,100,GB02934
KS004126,64,GB07971
KS004127,73,GB06852
KS004128,8,GB06715
KS004129,86,GB08837
KS004130,65,GB08552
KS004131,86,GB06259
KS004132,57,GB04633
KS004133,94,GB02863
KS004134,2,GB05416
KS004135,88,GB00499
KS004136,86,GB05316
KS004137,61,GB08766
KS004138,38,GB06610
KS004139,23,GB02364
KS004140,9,GB06640
KS004141,27,GB04291
KS004142,99,GB06668
KS004143,43,GB01518
KS004144,69,GB06631
KS004145,41,GB01857
KS004146,45,GB03813
KS004147,11,GB02174
KS004148,9,GB04802
KS004149,10,GB03825
KS004150,92,GB08541
KS004151,17,GB08222
KS004152,83,GB07935
KS004153,80,GB00769
KS004154,69,GB07048
KS004155,85,GB08340
KS004156,55,GB05160
KS004157,14,GB04153
KS004158,56,GB06716
KS004159,7,GB01680
KS004160,64,GB00231
KS004161,99,GB05734
KS004162,73,GB03882
KS004163,79,GB06796
KS004164,60,GB00607
KS004165,14,GB05485
KS004166,48,GB02703
KS004167,24,GB06352
KS004168,40,GB01276
KS004169,95,GB02191
KS004170,34,GB06322
KS004171,48,GB05487
KS004172,20,GB09849
KS004173,47,GB07968
KS004174,72,GB07412
KS004175,26,GB05197
KS004176,15,GB06216
KS004177,70,GB03908
KS004178,18,GB00094
KS004179,24,GB02607
KS004180,60,GB02038
KS004181,11,GB03512
KS004182,84,GB01323
KS004183,65,GB00823
KS004184,8,GB02345
KS004185,11,GB04556
KS004186,77,GB08501
KS004187,7,GB00523
KS004188,93,GB08743
KS004189,33,GB07256
KS004190,88,GB05162
KS004191,43,GB05897
KS004192,58,GB07961
KS004193,32,GB04754
KS004194,88,GB03549
KS004195,20,GB09182
KS004196,24,GB03751
KS004197,78,GB01119
KS004198,25,GB02088
KS004199,85,GB01087
KS004200,71,GB03950
KS004201,54,GB06394
KS004202,75,GB04304
KS004203,80,GB08480
KS004204,32,GB05871
KS004205,76,GB08405
KS004206,83,GB00163
KS004207,68,GB04449
KS004208,50,GB09838
KS004209,67,GB08147
KS004210,27,GB02265
KS004211,74,GB07425
KS004212,41,GB08364
KS004213,35,GB05488
KS004214,55,GB02322
KS004215,61,GB01754
KS004216,83,GB03106
KS004217,60,GB00874
KS004218,81,GB02354
KS004219,34,GB04897
KS004220,51,GB09997
KS004221,68,GB04533
KS004222,45,GB09240
KS004223,70,GB00477
KS004224,78,GB01005
KS004225,49,GB06542
KS004226,4,GB09399
KS004227,39,GB07658
KS004228,68,GB03252
KS004229,7,GB06827
KS004230,19,GB06975
KS004231,38,GB06644
KS004232,93,GB05433
KS004233,65,GB08715
KS004234,73,GB09671
KS004235,71,GB08188
KS004236,23,GB04385
KS004237,35,GB04924
KS004238,50,GB03974
KS004239,11,GB02332
KS004240,94,GB08683
KS004241,88,GB04590
KS004242,18,GB00703
KS004243,75,GB02831
KS004244,59,GB05009
KS004245,75,GB04026
KS004246,88,GB09292
KS004247,6,GB09649
KS004248,67,GB01509
KS004249,88,GB01311
KS004250,19,GB02268
KS004251,5,GB02977
KS004252,97,GB01213
KS004253,44,GB01579
KS004254,18,GB08320
KS004255,46,GB01283
KS004256,27,GB06280
KS004257,66,GB04570
KS004258,5,GB05320
KS004259,38,GB01773
KS004260,92,GB06353
KS004261,86,GB05439
KS004262,22,GB03768
KS004263,63,GB00129
KS004264,1,GB08806
KS004265,58,GB08162
KS004266,61,GB06092
KS004267,10,GB00884
KS004268,97,GB00758
KS004269,27,GB02883
KS004270,21,GB07061
KS004271,4,GB07796
KS004272,31,GB04702
KS004273,98,GB07607
KS004274,66,GB04702
KS004275,31,GB02634
KS004276,55,GB07663
KS004277,33,GB08716
KS004278,40,GB06918
KS004279,35,GB03592
KS004280,10,GB01014
KS004281,27,GB02300
KS004282,28,GB03801
KS004283,70,GB05800
KS004284,33,GB03977
KS004285,58,GB07122
KS004286,62,GB03869
KS004287,8,GB05825
KS004288,71,GB05618
KS004289,69,GB02852
KS004290,10,GB06928
KS004291,96,GB04549
KS004292,98,GB05592
KS004293,78,GB06875
KS004294,70,GB02434
KS004295,18,GB04448
KS004296,27,GB01527
KS004297,18,GB01310
KS004298,20,GB05829
KS004299,47,GB08216
KS004300,65,GB08515
KS004301,26,GB02760
KS004302,89,GB03376
KS004303,3,GB07819
KS004304,70,GB01958
KS004305,35,GB01820
KS004306,17,GB05405
KS004307,60,GB00340
KS004308,85,GB06760
KS004309,58,GB00959
KS004310,59,GB08163
KS004311,80,GB03055
KS004312,39,GB04156
KS004313,92,GB05629
KS004314,39,GB07683
KS004315,42,GB09872
KS004316,57,GB01138
KS004317,14,GB03778
KS004318,15,GB06126
KS004319,97,GB06803
KS004320,68,GB07971
KS004321,27,GB01919
KS004322,87,GB00680
KS004323,17,GB04891
KS004324,21,GB06344
KS004325,38,GB05199
KS004326,77,GB07033
KS004327,30,GB09370
KS004328,36,GB07003
KS004329,68,GB04698
KS004330,48,GB08414
KS004331,28,GB01631
KS004332,2,GB09381
KS004333,2,GB03152
KS004334,45,GB09090
KS004335,87,GB05652
KS004336,65,GB07803
KS004337,18,GB06194
KS004338,25,GB03072
KS004339,89,GB07759
KS004340,45,GB00565
KS004341,24,GB08043
KS004342,82,GB01163
KS004343,78,GB02534
KS004344,50,GB05009
KS004345,24,GB01810
KS004346,96,GB00110
KS004347,23,GB03856
KS004348,71,GB07191
KS004349,21,GB08459
KS004350,71,GB00509
KS004351,63,GB04087
KS004352,56,GB06786
KS004353,95,GB05040
KS004354,73,GB08088
KS004355,6,GB06206
KS004356,84,GB05127
KS004357,75,GB00044
KS004358,94,GB01917
KS004359,73,GB06631
KS004360,85,GB04377
KS004361,29,GB03927
KS004362,45,GB06784
KS004363,19,GB03096
KS004364,75,GB05461
KS004365,4,GB02821
KS004366,10,GB01267
KS004367,16,GB08336
KS004368,61,GB00088
KS004369,88,GB00724
KS004370,1,GB00657
KS004371,69,GB02294
KS004372,23,GB02095
KS004373,8,GB05881
KS004374,31,GB02151
KS004375,96,GB02734
KS004376,6,GB08877
KS004377,76,GB03851
KS004378,74,GB05888
KS004379,50,GB00808
KS004380,68,GB09360
KS004381,68,GB00497
KS004382,38,GB06958
KS004383,50,GB01162
KS004384,58,GB01910
KS004385,2,GB01510
KS004386,37,GB07704
KS004387,69,GB02972
KS004388,34,GB07632
KS004389,46,GB09262
KS004390,79,GB01633
KS004391,99,GB01996
KS004392,63,GB03137
KS004393,73,GB00721
KS004394,51,GB06861
KS004395,42,GB00955
KS004396,95,GB06601
KS004397,66,GB08698
KS004398,81,GB08236
KS004399,47,GB07571
KS004400,92,GB07039
KS004401,100,GB00635
KS004402,24,GB07617
KS004403,26,GB01985
KS004404,55,GB00326
KS004405,31,GB05708
KS004406,7,GB02519
KS004407,89,GB05004
KS004408,44,GB00256
KS004409,51,GB03265
KS004410,17,GB07587
KS004411,8,GB05726
KS004412,20,GB04512
KS004413,12,GB07004
KS004414,78,GB04214
KS004415,100,GB05144
KS004416,56,GB04912
KS004417,49,GB08796
KS004418,54,GB06208
KS004419,60,GB06498
KS004420,99,GB04168
KS004421,53,GB01968
KS004422,36,GB02717
KS004423,92,GB08275
KS004424,40,GB00137
KS004425,3,GB00083
KS004426,2,GB01798
KS004427,28,GB07268
KS004428,34,GB03136
KS004429,58,GB08366
KS004430,35,GB08014
KS004431,94,GB01600
KS004432,3,GB07778
KS004433,31,GB08318
KS004434,23,GB03121
KS004435,24,GB02413
KS004436,42,GB08884
KS004437,89,GB03654
KS004438,29,GB07879
KS004439,55,GB02695
KS004440,83,GB02315
KS004441,27,GB03856
KS004442,35,GB05399
KS004443,6,GB01895
KS004444,44,GB04522
KS004445,16,GB07713
KS004446,64,GB06634
KS004447,48,GB07567
KS004448,69,GB06907
KS004449,56,GB01287
KS004450,6,GB00827
KS004451,5,GB00312
KS004452,45,GB09806
KS004453,12,GB02009
KS004454,68,GB06246
KS004455,21,GB04394
KS004456,64,GB09968
KS004457,97,GB03912
KS004458,80,GB03527
KS004459,81,GB03377
KS004460,39,GB08327
KS004461,86,GB09469
KS004462,11,GB04673
KS004463,8,GB02104
KS004464,51,GB09648
KS004465,83,GB06372
KS004466,29,GB01413
KS004467,41,GB05696
KS004468,82,GB05751
KS004469,87,GB08614
KS004470,7,GB00310
KS004471,65,GB07880
KS004472,48,GB08164
KS004473,99,GB05546
KS004474,59,GB05383
KS004475,13,GB03474
KS004476,15,GB08339
KS004477,98,GB03660
KS004478,95,GB09037
KS004479,18,GB03156
KS004480,63,GB00889
KS004481,86,GB08807
KS004482,36,GB04500
KS004483,33,GB06360
KS004484,69,GB05238
KS004485,3,GB01727
KS004486,86,GB03245
KS004487,81,GB08875
KS004488,12,GB04007
KS004489,65,GB06011
KS004490,92,GB04888
KS004491,14,GB08998
KS004492,40,GB02900
KS004493,79,GB03700
KS004494,21,GB06602
KS004495,95,GB04585
KS004496,42,GB07432
KS004497,6,GB01077
KS004498,61,GB07354
KS004499,32,GB03745
KS004500,63,GB00623
KS004501,9,GB00774
KS004502,55,GB05921
KS004503,25,GB06581
KS004504,6,GB05669
KS004505,38,GB09257
KS004506,63,GB01359
KS004507,24,GB07750
KS004508,74,GB03817
KS004509,11,GB00624
KS004510,69,GB02553
KS004511,50,GB02704
KS004512,83,GB07873
KS004513,60,GB05138
KS004514,54,GB09796
KS004515,78,GB00005
KS004516,56,GB00362
KS004517,39,GB01898
KS004518,65,GB07106
KS004519,79,GB06361
KS004520,2,GB05889
KS004521,50,GB06602
KS004522,13,GB01392
KS004523,95,GB09112
KS004524,24,GB09022
KS004525,74,GB02125
KS004526,12,GB00286
KS004527,62,GB05132
KS004528,65,GB07058
KS004529,39,GB03595
KS004530,47,GB09210
KS004531,31,GB00367
KS004532,75,GB08079
KS004533,42,GB03658
KS004534,26,GB06184
KS004535,26,GB01850
KS004536,34,GB09475
KS004537,18,GB08219
KS004538,81,GB09696
KS004539,53,GB09485
KS004540,13,GB08455
KS004541,88,GB06624
KS004542,16,GB07781
KS004543,41,GB06467
KS004544,70,GB07078
KS004545,28,GB04102
KS004546,41,GB04504
KS004547,76,GB06260
KS004548,36,GB02779
KS004549,23,GB00470
KS004550,54,GB09303
KS004551,98,GB09395
KS004552,86,GB02510
KS004553,44,GB05622
KS004554,68,GB03943
KS004555,7,GB00178
KS004556,26,GB05730
KS004557,69,GB00968
KS004558,85,GB09041
KS004559,100,GB07537
KS004560,48,GB06648
KS004561,81,GB04025
KS004562,33,GB04749
KS004563,79,GB01588
KS004564,93,GB00643
KS004565,65,GB08483
KS004566,45,GB03810
KS004567,38,GB09135
KS004568,70,GB03933
KS004569,11,GB09962
KS004570,97,GB03055
KS004571,57,GB02681
KS004572,58,GB07250
KS004573,65,GB03436
KS004574,37,GB00772
KS004575,64,GB09551
KS004576,88,GB03079
KS004577,18,GB08224
KS004578,11,GB09125
KS004579,12,GB06327
KS004580,85,GB07764
KS004581,12,GB08046
KS004582,58,GB01537
KS004583,16,GB00111
KS004584,29,GB04662
KS004585,6,GB02860
KS004586,7,GB08052
KS004587,29,GB07156
KS004588,9,GB08161
KS004589,40,GB05233
KS004590,59,GB04288
KS004591,14,GB07762
KS004592,81,GB01088
KS004593,65,GB04457
KS004594,82,GB08659
KS004595,1,GB00295
KS004596,8,GB00464
KS004597,97,GB00252
KS004598,12,GB03731
KS004599,31,GB00967
KS004600,88,GB02761
KS004601,93,GB01925
KS004602,36,GB08972
KS004603,76,GB00302
KS004604,33,GB00132
KS004605,11,GB01535
KS004606,94,GB04051
KS004607,99,GB09351
KS004608,21,GB01785
KS004609,46,GB09152
KS004610,93,GB01279
KS004611,75,GB02458
KS004612,60,GB08062
KS004613,19,GB04368
KS004614,37,GB04093
KS004615,83,GB07345
KS004616,91,GB06890
KS004617,37,GB05281
KS004618,49,GB01237
KS004619,67,GB05084
KS004620,55,GB09190
KS004621,74,GB01617
KS004622,48,GB08935
KS004623,96,GB03213
KS004624,27,GB06508
KS004625,43,GB07261
KS004626,40,GB07986
KS004627,6,GB09676
KS004628,14,GB04776
KS004629,66,GB07560
KS004630,95,GB01945
KS004631,78,GB03034
KS004632,90,GB09978
KS004633,97,GB00245
KS004634,66,GB03674
KS004635,29,GB08556
KS004636,17,GB06159
KS004637,45,GB06916
KS004638,16,GB09283
KS004639,61,GB08761
KS004640,82,GB09514
KS004641,49,GB08904
KS004642,10,GB02222
KS004643,49,GB06606
KS004644,53,GB09508
KS004645,16,GB06309
KS004646,94,GB09406
KS004647,73,GB02586
KS004648,94,GB07497
KS004649,58,GB00440
KS004650,87,GB08231
KS004651,82,GB06953
KS004652,90,GB06174
KS004653,46,GB07471
KS004654,38,GB08832
KS004655,94,GB06951
KS004656,48,GB09784
KS004657,58,GB07247
KS004658,85,GB05239
KS004659,77,GB07602
KS004660,63,GB07106
KS004661,62,GB03506
KS004662,89,GB08307
KS004663,3,GB00643
KS004664,60,GB05212
KS004665,5,GB06742
KS004666,68,GB02181
KS004667,25,GB04067
KS004668,100,GB07782
KS004669,31,GB03670
KS004670,73,GB03913
KS004671,36,GB07662
KS004672,99,GB04629
KS004673,89,GB01530
KS004674,86,GB02879
KS004675,56,GB08172
KS004676,72,GB08194
KS004677,52,GB05536
KS004678,58,GB00856
KS004679,58,GB04029
KS004680,83,GB08924
KS004681,48,GB04285
KS004682,52,GB00050
KS004683,96,GB05889
KS004684,20,GB01333
KS004685,59,GB03443
KS004686,18,GB01093
KS004687,32,GB03570
KS004688,1,GB05444
KS004689,66,GB07190
KS004690,88,GB09183
KS004691,75,GB02744
KS004692,81,GB08322
KS004693,68,GB00247
KS004694,22,GB02563
KS004695,76,GB05678
KS004696,43,GB08191
KS004697,51,GB03572
KS004698,8,GB08390
KS004699,67,GB08807
KS004700,28,GB08162
KS004701,88,GB00523
KS004702,57,GB09806
KS004703,94,GB09538
KS004704,93,GB01122
KS004705,89,GB09851
KS004706,93,GB00167
KS004707,54,GB02088
KS004708,25,GB01362
KS004709,45,GB04621
KS004710,29,GB05023
KS004711,38,GB01291
KS004712,73,GB08062
KS004713,40,GB07441
KS004714,1,GB08945
KS004715,37,GB08868
KS004716,96,GB06505
KS004717,63,GB02033
KS004718,15,GB07207
KS004719,97,GB02595
KS004720,38,GB09989
KS004721,68,GB05181
KS004722,75,GB06179
KS004723,31,GB04196
KS004724,26,GB06923
KS004725,48,GB00771
KS004726,79,GB04107
KS004727,14,GB06842
KS004728,19,GB06420
KS004729,59,GB02925
KS004730,35,GB00178
KS004731,65,GB09943
KS004732,49,GB02687
KS004733,72,GB08069
KS004734,8,GB01366
KS004735,92,GB04041
KS004736,19,GB01656
KS004737,48,GB06524
KS004738,55,GB07354
KS004739,8,GB01033
KS004740,87,GB01256
KS004741,66,GB07621
KS004742,16,GB07615
KS004743,15,GB00119
KS004744,35,GB05466
KS004745,92,GB09997
KS004746,74,GB09808
KS004747,21,GB00739
KS004748,61,GB01287
KS004749,67,GB09966
KS004750,71,GB00367
KS004751,20,GB02826
KS004752,11,GB03970
KS004753,14,GB09098
KS004754,75,GB06515
KS004755,5,GB05132
KS004756,5,GB03127
KS004757,40,GB06305
KS004758,14,GB01473
KS004759,61,GB03899
KS004760,38,GB01473
KS004761,62,GB04207
KS004762,12,GB04569
KS004763,53,GB05660
KS004764,47,GB04916
KS004765,42,GB01408
KS004766,24,GB04053
KS004767,27,GB05575
KS004768,47,GB09618
KS004769,10,GB06800
KS004770,97,GB04943
KS004771,96,GB01428
KS004772,45,GB06729
KS004773,52,GB03169
KS004774,4,GB03218
KS004775,49,GB03274
KS004776,30,GB08398
KS004777,53,GB05042
KS004778,66,GB06548
KS004779,43,GB00313
KS004780,7,GB07315
KS004781,38,GB04292
KS004782,27,GB05335
KS004783,23,GB05195
KS004784,84,GB00024
KS004785,9,GB09285
KS004786,12,GB06771
KS004787,47,GB03785
KS004788,51,GB04255
KS004789,60,GB00323
KS004790,51,GB07130
KS004791,79,GB06997
KS004792,81,GB07863
KS004793,63,GB08312
KS004794,81,GB01624
KS004795,27,GB04338
KS004796,9,GB05062
KS004797,44,GB02453
KS004798,36,GB04514
KS004799,71,GB07098
KS004800,36,GB09568
KS004801,9,GB05184
KS004802,28,GB05671
KS004803,4,GB09352
KS004804,3,GB04350
KS004805,26,GB05754
KS004806,95,GB01244
KS004807,67,GB04544
KS004808,6,GB06204
KS004809,27,GB09808
KS004810,20,GB09848
KS004811,92,GB04219
KS004812,82,GB06620
KS004813,47,GB01611
KS004814,100,GB03350
KS004815,19,GB07468
KS004816,11,GB00806
KS004817,5,GB04903
KS004818,80,GB09550
