ID_Perjalanan,ID_StasiunAwal,ID_StasiunTujuan,ID_Kereta,Tgl_Keberangkatan,Waktu_Keberangkatan,Tgl_Tiba,Waktu_Tiba,Harga_Tiket
PRJ0000879,ST07852,ST09359,KRT09111,2025-11-05,03:58:28,2025-11-05,05:58:28,361444
PRJ0000880,ST08854,ST02537,KRT01976,2025-10-26,05:48:05,2025-10-26,12:48:05,253286
PRJ0000881,ST07782,ST01018,KRT03671,2025-10-24,14:22:27,2025-10-24,16:22:27,363873
PRJ0000882,ST06884,ST03845,KRT00493,2025-11-14,22:45:59,2025-11-15,04:45:59,147463
PRJ0000883,ST00030,ST04226,KRT02568,2025-11-11,11:02:56,2025-11-11,18:02:56,216639
PRJ0000884,ST02592,ST09948,KRT02823,2025-11-08,20:35:11,2025-11-09,04:35:11,301313
PRJ0000885,ST09141,ST00372,KRT03784,2025-11-14,04:16:00,2025-11-14,12:16:00,194883
PRJ0000886,ST05816,ST09817,KRT02760,2025-10-29,02:19:01,2025-10-29,07:19:01,297483
PRJ0000887,ST08178,ST01209,KRT02073,2025-10-21,22:35:25,2025-10-22,05:35:25,320877
PRJ0000888,ST01038,ST03775,KRT05811,2025-10-24,00:45:51,2025-10-24,04:45:51,317350
PRJ0000889,ST01562,ST06251,KRT01819,2025-11-12,04:34:54,2025-11-12,11:34:54,133783
PRJ0000890,ST08410,ST04323,KRT01997,2025-10-23,19:52:17,2025-10-23,23:52:17,179773
PRJ0000891,ST03170,ST04879,KRT07886,2025-11-18,08:00:42,2025-11-18,14:00:42,459959
PRJ0000892,ST00828,ST09213,KRT08099,2025-10-26,06:20:31,2025-10-26,08:20:31,485093
PRJ0000893,ST07754,ST05179,KRT03426,2025-11-10,01:05:28,2025-11-10,05:05:28,182774
PRJ0000894,ST03606,ST07756,KRT07781,2025-10-24,10:42:56,2025-10-24,15:42:56,494121
PRJ0000895,ST09477,ST04568,KRT03663,2025-10-28,18:23:06,2025-10-29,00:23:06,220187
PRJ0000896,ST00436,ST09564,KRT07779,2025-11-06,07:56:42,2025-11-06,13:56:42,105159
PRJ0000897,ST06828,ST01674,KRT00034,2025-11-08,05:08:14,2025-11-08,09:08:14,319122
PRJ0000898,ST01016,ST06118,KRT04227,2025-10-31,17:37:12,2025-11-01,00:37:12,154779
PRJ0000899,ST07414,ST04513,KRT02514,2025-11-14,20:56:41,2025-11-15,00:56:41,310898
PRJ0000900,ST09134,ST08201,KRT09324,2025-11-13,05:41:16,2025-11-13,08:41:16,204672
PRJ0000901,ST09946,ST07737,KRT05762,2025-10-20,18:16:04,2025-10-21,00:16:04,189270
PRJ0000902,ST05680,ST05198,KRT01787,2025-11-07,22:57:56,2025-11-07,23:57:56,192524
PRJ0000903,ST05158,ST08976,KRT09845,2025-10-23,02:24:42,2025-10-23,10:24:42,368565
PRJ0000904,ST00464,ST04585,KRT00650,2025-11-12,12:23:05,2025-11-12,13:23:05,229448
PRJ0000905,ST06555,ST07671,KRT04590,2025-10-27,00:33:33,2025-10-27,03:33:33,494206
PRJ0000906,ST04277,ST09903,KRT02105,2025-10-22,02:56:50,2025-10-22,06:56:50,349584
PRJ0000907,ST03166,ST01425,KRT05399,2025-11-03,03:35:16,2025-11-03,06:35:16,33781
PRJ0000908,ST09848,ST00849,KRT08933,2025-11-09,23:54:24,2025-11-10,04:54:24,238872
PRJ0000909,ST04854,ST00728,KRT00034,2025-10-30,22:10:22,2025-10-31,03:10:22,445993
PRJ0000910,ST04227,ST03236,KRT04379,2025-10-21,04:30:07,2025-10-21,09:30:07,289046
PRJ0000911,ST08005,ST07947,KRT02467,2025-11-03,04:56:17,2025-11-03,12:56:17,300353
PRJ0000912,ST06889,ST08359,KRT04846,2025-10-23,06:49:20,2025-10-23,13:49:20,111610
PRJ0000913,ST05302,ST08504,KRT04853,2025-11-01,07:17:00,2025-11-01,11:17:00,67858
PRJ0000914,ST00575,ST09463,KRT07245,2025-11-07,15:03:38,2025-11-07,17:03:38,389428
PRJ0000915,ST01805,ST04424,KRT07215,2025-11-17,08:31:41,2025-11-17,16:31:41,121671
PRJ0000916,ST00565,ST03867,KRT05896,2025-11-17,22:01:46,2025-11-18,02:01:46,338964
PRJ0000917,ST04353,ST09654,KRT03308,2025-10-21,23:02:12,2025-10-22,03:02:12,198184
PRJ0000918,ST03762,ST06691,KRT07046,2025-10-27,07:23:55,2025-10-27,10:23:55,108103
PRJ0000919,ST08026,ST07642,KRT07153,2025-11-05,10:46:49,2025-11-05,16:46:49,58363
PRJ0000920,ST03237,ST07853,KRT02850,2025-11-03,23:51:00,2025-11-04,03:51:00,424386
PRJ0000921,ST05623,ST06036,KRT00758,2025-11-15,20:57:22,2025-11-16,01:57:22,331421
PRJ0000922,ST04208,ST01795,KRT08305,2025-10-21,07:17:27,2025-10-21,12:17:27,218733
PRJ0000923,ST06539,ST02620,KRT01264,2025-11-14,10:14:36,2025-11-14,14:14:36,327323
PRJ0000924,ST03224,ST06372,KRT05034,2025-11-11,00:56:22,2025-11-11,08:56:22,262266
PRJ0000925,ST03977,ST04200,KRT04387,2025-11-04,04:43:03,2025-11-04,06:43:03,459580
PRJ0000926,ST06166,ST07222,KRT00171,2025-10-29,17:19:13,2025-10-29,19:19:13,291013
PRJ0000927,ST01120,ST07159,KRT02780,2025-10-27,06:48:22,2025-10-27,11:48:22,199447
PRJ0000928,ST07909,ST03442,KRT09892,2025-10-20,21:57:56,2025-10-21,03:57:56,104374
PRJ0000929,ST00246,ST01101,KRT04801,2025-11-06,18:04:47,2025-11-06,22:04:47,138548
PRJ0000930,ST03719,ST06306,KRT06304,2025-11-15,17:43:26,2025-11-15,22:43:26,495391
PRJ0000931,ST04732,ST05642,KRT05966,2025-11-08,15:27:05,2025-11-08,20:27:05,164838
PRJ0000932,ST00847,ST00079,KRT01767,2025-11-02,16:10:55,2025-11-02,21:10:55,45625
PRJ0000933,ST07333,ST07408,KRT07516,2025-10-25,03:30:15,2025-10-25,10:30:15,488221
PRJ0000934,ST06125,ST02273,KRT03828,2025-10-27,23:08:17,2025-10-28,00:08:17,32785
PRJ0000935,ST05037,ST09463,KRT01078,2025-11-09,09:01:21,2025-11-09,14:01:21,389321
PRJ0000936,ST01827,ST05153,KRT09373,2025-10-24,04:26:52,2025-10-24,07:26:52,348631
PRJ0000937,ST02626,ST06601,KRT00825,2025-11-10,21:55:56,2025-11-11,02:55:56,190776
PRJ0000938,ST09124,ST04104,KRT08840,2025-11-05,03:32:07,2025-11-05,05:32:07,39534
PRJ0000939,ST06145,ST07742,KRT00479,2025-10-30,09:02:43,2025-10-30,12:02:43,180404
PRJ0000940,ST03582,ST00290,KRT04129,2025-10-30,08:26:38,2025-10-30,14:26:38,392386
PRJ0000941,ST07001,ST05920,KRT08613,2025-10-25,10:48:21,2025-10-25,18:48:21,490752
PRJ0000942,ST07235,ST04828,KRT08195,2025-10-21,22:19:06,2025-10-22,06:19:06,256378
PRJ0000943,ST05122,ST01403,KRT02413,2025-11-14,15:17:51,2025-11-14,19:17:51,461085
PRJ0000944,ST09721,ST09017,KRT03054,2025-10-29,20:43:04,2025-10-30,03:43:04,129657
PRJ0000945,ST07511,ST03583,KRT01828,2025-11-07,22:27:54,2025-11-08,00:27:54,487489
PRJ0000946,ST02569,ST09874,KRT09397,2025-11-18,13:57:24,2025-11-18,16:57:24,367055
PRJ0000947,ST09010,ST08511,KRT00092,2025-10-22,13:41:01,2025-10-22,17:41:01,296936
PRJ0000948,ST04505,ST01804,KRT03340,2025-11-02,13:35:44,2025-11-02,20:35:44,346506
PRJ0000949,ST07488,ST06784,KRT08277,2025-11-04,22:27:09,2025-11-05,06:27:09,32368
PRJ0000950,ST07070,ST03800,KRT05834,2025-11-11,22:21:32,2025-11-12,01:21:32,332340
PRJ0000951,ST06437,ST08133,KRT04357,2025-11-14,17:14:38,2025-11-14,23:14:38,321245
PRJ0000952,ST09536,ST03586,KRT09571,2025-11-03,19:00:42,2025-11-03,21:00:42,462741
PRJ0000953,ST08061,ST04630,KRT02514,2025-11-16,03:11:13,2025-11-16,07:11:13,231096
PRJ0000954,ST08162,ST01605,KRT01983,2025-11-03,23:08:14,2025-11-04,04:08:14,451420
PRJ0000955,ST08042,ST02849,KRT08977,2025-10-28,09:00:26,2025-10-28,12:00:26,108429
PRJ0000956,ST03966,ST00320,KRT06879,2025-11-07,12:00:18,2025-11-07,17:00:18,299639
PRJ0000957,ST07528,ST08675,KRT08581,2025-10-23,05:05:25,2025-10-23,08:05:25,491192
PRJ0000958,ST08229,ST05489,KRT09087,2025-10-20,17:32:01,2025-10-20,21:32:01,283779
PRJ0000959,ST04063,ST08662,KRT04885,2025-10-27,01:11:48,2025-10-27,03:11:48,436625
PRJ0000960,ST09535,ST06563,KRT04836,2025-11-02,21:00:25,2025-11-03,00:00:25,155193
PRJ0000961,ST00156,ST02586,KRT04206,2025-11-08,00:06:35,2025-11-08,02:06:35,229032
PRJ0000962,ST06846,ST06953,KRT04090,2025-11-01,03:40:58,2025-11-01,11:40:58,83223
PRJ0000963,ST04526,ST02456,KRT04946,2025-11-08,22:08:10,2025-11-09,05:08:10,96107
PRJ0000964,ST08722,ST02166,KRT09306,2025-11-10,05:48:01,2025-11-10,08:48:01,126330
PRJ0000965,ST04207,ST03709,KRT07561,2025-10-28,14:07:39,2025-10-28,17:07:39,115080
PRJ0000966,ST01784,ST01272,KRT03400,2025-11-15,00:29:11,2025-11-15,06:29:11,97418
PRJ0000967,ST05685,ST08035,KRT09051,2025-10-22,11:34:08,2025-10-22,13:34:08,179285
PRJ0000968,ST01856,ST08985,KRT00608,2025-11-04,16:55:23,2025-11-04,17:55:23,124231
PRJ0000969,ST06029,ST04612,KRT08441,2025-10-22,15:11:03,2025-10-22,16:11:03,205890
PRJ0000970,ST02136,ST08111,KRT00221,2025-11-16,20:46:00,2025-11-16,22:46:00,177176
PRJ0000971,ST04278,ST01863,KRT09610,2025-10-23,23:17:41,2025-10-24,06:17:41,393848
PRJ0000972,ST00947,ST05706,KRT03914,2025-11-12,06:23:32,2025-11-12,13:23:32,454346
PRJ0000973,ST08220,ST00265,KRT00293,2025-10-26,04:14:26,2025-10-26,09:14:26,46238
PRJ0000974,ST05003,ST05959,KRT06136,2025-11-13,01:42:54,2025-11-13,07:42:54,125026
PRJ0000975,ST02443,ST06709,KRT06396,2025-11-12,20:32:31,2025-11-13,02:32:31,175862
PRJ0000976,ST00918,ST06610,KRT02922,2025-11-04,01:25:18,2025-11-04,09:25:18,346804
PRJ0000977,ST06689,ST08243,KRT04846,2025-10-31,21:48:23,2025-11-01,01:48:23,160530
PRJ0000978,ST06127,ST08627,KRT07094,2025-10-31,04:06:45,2025-10-31,05:06:45,330383
PRJ0000979,ST06731,ST03938,KRT05176,2025-11-03,01:50:06,2025-11-03,02:50:06,331046
PRJ0000980,ST06565,ST07757,KRT00849,2025-11-01,17:53:07,2025-11-01,23:53:07,198440
PRJ0000981,ST03296,ST07253,KRT04962,2025-10-20,00:33:46,2025-10-20,07:33:46,375873
PRJ0000982,ST07944,ST08415,KRT03813,2025-11-01,21:14:00,2025-11-01,23:14:00,149566
PRJ0000983,ST00241,ST00122,KRT07136,2025-11-09,00:53:10,2025-11-09,08:53:10,187497
PRJ0000984,ST02657,ST08478,KRT01723,2025-11-02,13:32:30,2025-11-02,20:32:30,329399
PRJ0000985,ST02004,ST00904,KRT00072,2025-10-26,11:16:58,2025-10-26,17:16:58,483100
PRJ0000986,ST06821,ST08790,KRT08205,2025-10-24,04:12:29,2025-10-24,08:12:29,221843
PRJ0000987,ST07810,ST08103,KRT03172,2025-10-21,05:22:49,2025-10-21,12:22:49,237507
PRJ0000988,ST01739,ST07150,KRT09974,2025-11-02,09:05:27,2025-11-02,11:05:27,374457
PRJ0000989,ST09042,ST07168,KRT00840,2025-11-07,08:25:00,2025-11-07,13:25:00,369120
PRJ0000990,ST06102,ST04076,KRT07244,2025-11-11,04:33:34,2025-11-11,12:33:34,250979
PRJ0000991,ST00550,ST04173,KRT01877,2025-10-21,13:31:01,2025-10-21,15:31:01,197806
PRJ0000992,ST00165,ST06531,KRT05489,2025-10-21,07:32:54,2025-10-21,09:32:54,122725
PRJ0000993,ST02347,ST01014,KRT05125,2025-11-09,13:08:38,2025-11-09,20:08:38,62308
PRJ0000994,ST07355,ST09766,KRT02042,2025-11-15,08:00:28,2025-11-15,12:00:28,171942
PRJ0000995,ST02899,ST01048,KRT08864,2025-11-04,04:07:20,2025-11-04,09:07:20,293553
PRJ0000996,ST05218,ST01433,KRT08004,2025-11-18,13:58:10,2025-11-18,18:58:10,207965
PRJ0000997,ST09325,ST05327,KRT05651,2025-11-11,23:57:55,2025-11-12,06:57:55,53784
PRJ0000998,ST06892,ST00536,KRT07648,2025-10-29,09:52:54,2025-10-29,17:52:54,156669
PRJ0000999,ST07199,ST01372,KRT08838,2025-11-12,11:53:39,2025-11-12,13:53:39,295722
PRJ0001000,ST02958,ST04130,KRT05217,2025-11-05,19:10:15,2025-11-05,22:10:15,44703
PRJ0001001,ST02006,ST02953,KRT03859,2025-11-01,23:26:48,2025-11-02,05:26:48,401014
PRJ0001002,ST02660,ST02254,KRT01856,2025-11-03,11:07:02,2025-11-03,12:07:02,240126
PRJ0001003,ST09457,ST04134,KRT03801,2025-10-25,09:51:29,2025-10-25,11:51:29,264353
PRJ0001004,ST07801,ST01711,KRT04191,2025-11-04,21:07:33,2025-11-05,02:07:33,371609
PRJ0001005,ST03031,ST01862,KRT00369,2025-11-03,03:01:45,2025-11-03,08:01:45,466913
PRJ0001006,ST02563,ST00681,KRT00960,2025-11-05,02:18:30,2025-11-05,05:18:30,63571
PRJ0001007,ST02124,ST08214,KRT04257,2025-10-26,18:22:30,2025-10-26,22:22:30,404543
PRJ0001008,ST08406,ST06892,KRT06101,2025-10-28,19:30:47,2025-10-28,23:30:47,390345
PRJ0001009,ST05205,ST07236,KRT05149,2025-11-14,08:18:04,2025-11-14,16:18:04,420856
PRJ0001010,ST04259,ST03086,KRT02941,2025-11-09,22:23:01,2025-11-10,06:23:01,485035
PRJ0001011,ST09768,ST05221,KRT02711,2025-11-18,19:26:47,2025-11-19,00:26:47,63591
PRJ0001012,ST05297,ST02877,KRT01317,2025-11-01,15:56:04,2025-11-01,17:56:04,420612
PRJ0001013,ST01952,ST06483,KRT03112,2025-10-20,09:23:47,2025-10-20,17:23:47,405060
PRJ0001014,ST06481,ST06565,KRT00058,2025-10-21,17:18:12,2025-10-21,23:18:12,172729
PRJ0001015,ST08605,ST00547,KRT03231,2025-11-07,01:23:31,2025-11-07,02:23:31,175990
PRJ0001016,ST08387,ST06467,KRT06676,2025-11-02,04:47:23,2025-11-02,10:47:23,126135
PRJ0001017,ST08562,ST04685,KRT07041,2025-10-29,16:29:25,2025-10-29,18:29:25,318848
PRJ0001018,ST00450,ST05190,KRT00653,2025-11-01,01:07:43,2025-11-01,05:07:43,353436
PRJ0001019,ST00743,ST00030,KRT04536,2025-10-29,07:35:50,2025-10-29,13:35:50,324848
PRJ0001020,ST08591,ST01515,KRT09706,2025-10-25,14:21:37,2025-10-25,18:21:37,246088
PRJ0001021,ST05662,ST06851,KRT05628,2025-10-23,09:08:01,2025-10-23,15:08:01,247084
PRJ0001022,ST06711,ST06494,KRT03249,2025-11-18,03:43:31,2025-11-18,10:43:31,155491
PRJ0001023,ST00740,ST09056,KRT05437,2025-10-23,04:53:19,2025-10-23,05:53:19,115905
PRJ0001024,ST04184,ST03517,KRT01671,2025-11-13,21:50:06,2025-11-14,05:50:06,138961
PRJ0001025,ST06413,ST07351,KRT08212,2025-11-03,13:30:43,2025-11-03,20:30:43,349864
PRJ0001026,ST07567,ST05140,KRT05078,2025-10-25,17:45:48,2025-10-25,19:45:48,417628
PRJ0001027,ST06515,ST04300,KRT06470,2025-10-24,19:59:54,2025-10-25,02:59:54,42044
PRJ0001028,ST03037,ST05166,KRT04402,2025-10-28,04:49:42,2025-10-28,06:49:42,46505
PRJ0001029,ST08958,ST02866,KRT07475,2025-11-04,23:15:38,2025-11-05,00:15:38,68884
PRJ0001030,ST04697,ST05697,KRT09866,2025-11-13,03:27:29,2025-11-13,08:27:29,256866
PRJ0001031,ST06565,ST06607,KRT04809,2025-10-22,06:05:56,2025-10-22,09:05:56,252704
PRJ0001032,ST08787,ST09364,KRT00090,2025-11-11,11:10:03,2025-11-11,19:10:03,134600
PRJ0001033,ST01717,ST03028,KRT01043,2025-10-20,20:00:47,2025-10-21,00:00:47,428444
PRJ0001034,ST09294,ST05956,KRT02646,2025-10-23,15:56:41,2025-10-23,22:56:41,233462
PRJ0001035,ST06516,ST09369,KRT05615,2025-10-25,10:51:39,2025-10-25,18:51:39,341894
PRJ0001036,ST05871,ST03377,KRT00337,2025-10-23,00:31:01,2025-10-23,07:31:01,432143
PRJ0001037,ST06712,ST04594,KRT02266,2025-11-03,08:57:11,2025-11-03,15:57:11,369916
PRJ0001038,ST01961,ST09261,KRT05697,2025-11-17,13:36:59,2025-11-17,21:36:59,255510
PRJ0001039,ST08262,ST08615,KRT00437,2025-11-05,12:03:48,2025-11-05,19:03:48,374702
PRJ0001040,ST08978,ST01854,KRT01984,2025-11-03,15:45:40,2025-11-03,18:45:40,214225
PRJ0001041,ST01355,ST03579,KRT08523,2025-10-23,23:52:08,2025-10-24,03:52:08,354421
PRJ0001042,ST09609,ST08183,KRT08116,2025-11-18,12:14:01,2025-11-18,20:14:01,120742
PRJ0001043,ST00826,ST09403,KRT06226,2025-10-27,18:54:57,2025-10-27,23:54:57,65534
PRJ0001044,ST09085,ST05052,KRT06521,2025-10-27,21:25:18,2025-10-27,22:25:18,495077
PRJ0001045,ST01157,ST05969,KRT03130,2025-11-12,05:47:23,2025-11-12,13:47:23,387871
PRJ0001046,ST06949,ST03896,KRT01291,2025-10-28,09:03:40,2025-10-28,15:03:40,246481
PRJ0001047,ST09876,ST00677,KRT08860,2025-11-03,01:47:56,2025-11-03,08:47:56,105101
PRJ0001048,ST03104,ST06333,KRT06457,2025-10-30,04:15:39,2025-10-30,05:15:39,47847
PRJ0001049,ST05205,ST01841,KRT08265,2025-10-25,22:32:25,2025-10-26,00:32:25,254355
PRJ0001050,ST00177,ST03619,KRT01448,2025-11-15,00:16:38,2025-11-15,02:16:38,166039
PRJ0001051,ST03866,ST07646,KRT09607,2025-11-16,16:46:58,2025-11-16,22:46:58,425008
PRJ0001052,ST02413,ST07022,KRT02544,2025-11-07,07:00:34,2025-11-07,09:00:34,367472
PRJ0001053,ST06978,ST04306,KRT00678,2025-10-20,18:55:53,2025-10-20,19:55:53,168388
PRJ0001054,ST07199,ST09541,KRT00410,2025-10-27,02:12:22,2025-10-27,05:12:22,374950
PRJ0001055,ST06955,ST03144,KRT05382,2025-11-05,13:17:38,2025-11-05,17:17:38,79953
PRJ0001056,ST00975,ST06729,KRT02791,2025-11-08,09:53:47,2025-11-08,17:53:47,350335
PRJ0001057,ST06847,ST04453,KRT07339,2025-10-27,12:01:03,2025-10-27,15:01:03,36123
PRJ0001058,ST01343,ST02863,KRT03214,2025-10-22,05:53:08,2025-10-22,07:53:08,81790
PRJ0001059,ST08481,ST07560,KRT02620,2025-11-12,20:18:22,2025-11-12,22:18:22,436598
PRJ0001060,ST07381,ST00419,KRT07506,2025-10-30,11:01:35,2025-10-30,15:01:35,335237
PRJ0001061,ST01815,ST05446,KRT04931,2025-10-28,03:57:50,2025-10-28,07:57:50,430967
PRJ0001062,ST08222,ST07400,KRT05049,2025-10-27,11:02:57,2025-10-27,13:02:57,135512
PRJ0001063,ST00588,ST08728,KRT07651,2025-10-30,06:02:00,2025-10-30,10:02:00,327533
PRJ0001064,ST05821,ST07481,KRT04714,2025-11-13,12:20:25,2025-11-13,14:20:25,140435
PRJ0001065,ST06129,ST05680,KRT06096,2025-10-22,19:58:57,2025-10-22,22:58:57,110085
PRJ0001066,ST08154,ST07114,KRT00672,2025-10-21,06:20:00,2025-10-21,12:20:00,32729
PRJ0001067,ST07613,ST04553,KRT01601,2025-11-18,11:32:38,2025-11-18,16:32:38,349324
PRJ0001068,ST04676,ST02576,KRT04579,2025-11-16,03:15:22,2025-11-16,06:15:22,149166
PRJ0001069,ST07566,ST01389,KRT07575,2025-11-04,09:15:02,2025-11-04,10:15:02,209066
PRJ0001070,ST04147,ST01970,KRT03407,2025-11-03,09:59:51,2025-11-03,17:59:51,354951
PRJ0001071,ST02908,ST01393,KRT04930,2025-10-22,03:08:33,2025-10-22,09:08:33,180147
PRJ0001072,ST00684,ST09692,KRT01846,2025-10-26,20:49:12,2025-10-27,04:49:12,165496
PRJ0001073,ST08436,ST02268,KRT09952,2025-11-15,08:09:02,2025-11-15,15:09:02,89932
PRJ0001074,ST09981,ST08339,KRT02376,2025-10-20,01:18:58,2025-10-20,02:18:58,206638
PRJ0001075,ST06680,ST09399,KRT08990,2025-10-28,19:10:38,2025-10-28,21:10:38,180351
PRJ0001076,ST08451,ST07546,KRT06748,2025-10-20,16:19:13,2025-10-20,18:19:13,35875
PRJ0001077,ST09632,ST05573,KRT05318,2025-10-31,11:18:20,2025-10-31,18:18:20,127630
PRJ0001078,ST01257,ST04884,KRT08682,2025-11-11,01:32:55,2025-11-11,08:32:55,212271
PRJ0001079,ST09562,ST03037,KRT06436,2025-11-14,11:47:58,2025-11-14,18:47:58,485904
PRJ0001080,ST03896,ST01234,KRT07628,2025-10-29,13:41:29,2025-10-29,21:41:29,280464
PRJ0001081,ST02002,ST08551,KRT00464,2025-10-31,01:50:27,2025-10-31,03:50:27,151992
PRJ0001082,ST06161,ST02017,KRT02892,2025-11-07,16:19:35,2025-11-07,19:19:35,77126
PRJ0001083,ST06727,ST08287,KRT04136,2025-10-27,00:47:51,2025-10-27,04:47:51,491871
PRJ0001084,ST02631,ST03527,KRT09426,2025-11-14,06:36:22,2025-11-14,08:36:22,496106
PRJ0001085,ST07143,ST06974,KRT05650,2025-11-05,09:20:27,2025-11-05,10:20:27,54248
PRJ0001086,ST08351,ST07958,KRT09589,2025-11-09,04:15:27,2025-11-09,09:15:27,416424
PRJ0001087,ST09879,ST05036,KRT01609,2025-11-02,13:43:58,2025-11-02,19:43:58,157202
PRJ0001088,ST01749,ST00471,KRT09595,2025-11-15,19:25:12,2025-11-15,22:25:12,444065
PRJ0001089,ST00086,ST03383,KRT08232,2025-10-22,00:51:31,2025-10-22,07:51:31,236431
PRJ0001090,ST04520,ST00098,KRT02002,2025-11-04,08:15:29,2025-11-04,16:15:29,192562
PRJ0001091,ST09187,ST03918,KRT07403,2025-10-28,14:23:29,2025-10-28,22:23:29,485633
PRJ0001092,ST04011,ST02019,KRT08911,2025-10-29,08:15:19,2025-10-29,16:15:19,325108
PRJ0001093,ST07191,ST08810,KRT01723,2025-10-20,20:18:18,2025-10-20,22:18:18,69434
PRJ0001094,ST03542,ST03035,KRT09057,2025-11-03,00:39:04,2025-11-03,08:39:04,466853
PRJ0001095,ST05775,ST09034,KRT00535,2025-11-07,15:40:56,2025-11-07,18:40:56,69098
PRJ0001096,ST06947,ST02615,KRT02099,2025-10-30,04:27:15,2025-10-30,11:27:15,72844
PRJ0001097,ST06301,ST02413,KRT08202,2025-11-09,02:12:23,2025-11-09,07:12:23,40633
PRJ0001098,ST02772,ST06216,KRT06592,2025-11-07,01:27:56,2025-11-07,02:27:56,107715
PRJ0001099,ST02661,ST04824,KRT02299,2025-10-31,21:38:19,2025-11-01,05:38:19,459955
PRJ0001100,ST05010,ST09652,KRT08253,2025-11-06,01:35:08,2025-11-06,07:35:08,461834
PRJ0001101,ST00910,ST07047,KRT00183,2025-10-22,00:22:08,2025-10-22,06:22:08,141528
PRJ0001102,ST02314,ST00778,KRT01063,2025-11-11,06:16:46,2025-11-11,10:16:46,139187
PRJ0001103,ST05543,ST04956,KRT09279,2025-11-05,00:48:40,2025-11-05,02:48:40,151515
PRJ0001104,ST03291,ST08402,KRT03510,2025-11-12,12:52:51,2025-11-12,18:52:51,46325
PRJ0001105,ST07522,ST09306,KRT00173,2025-11-01,07:25:48,2025-11-01,15:25:48,426814
PRJ0001106,ST03124,ST05273,KRT09578,2025-10-21,15:35:06,2025-10-21,20:35:06,474825
PRJ0001107,ST01742,ST05925,KRT01847,2025-11-09,23:17:08,2025-11-10,07:17:08,198946
PRJ0001108,ST04288,ST00217,KRT04976,2025-11-17,12:39:24,2025-11-17,17:39:24,163206
PRJ0001109,ST05470,ST03377,KRT00995,2025-11-03,07:47:50,2025-11-03,15:47:50,237084
PRJ0001110,ST00996,ST06734,KRT03926,2025-11-16,13:15:49,2025-11-16,21:15:49,269817
PRJ0001111,ST03496,ST00097,KRT05987,2025-10-26,02:18:10,2025-10-26,09:18:10,241164
PRJ0001112,ST05640,ST06889,KRT02309,2025-11-12,13:46:35,2025-11-12,16:46:35,78579
PRJ0001113,ST06234,ST01570,KRT01369,2025-10-21,02:24:09,2025-10-21,06:24:09,274474
PRJ0001114,ST06478,ST04956,KRT02555,2025-11-09,13:27:05,2025-11-09,14:27:05,159701
PRJ0001115,ST04400,ST09213,KRT03243,2025-11-10,22:22:54,2025-11-11,06:22:54,357903
PRJ0001116,ST05684,ST07561,KRT00601,2025-10-21,13:31:16,2025-10-21,14:31:16,51533
PRJ0001117,ST07614,ST01143,KRT07047,2025-11-18,23:00:23,2025-11-19,01:00:23,489494
PRJ0001118,ST09472,ST01375,KRT01640,2025-10-28,15:19:48,2025-10-28,23:19:48,176139
PRJ0001119,ST09189,ST07189,KRT01500,2025-11-13,12:42:13,2025-11-13,19:42:13,436936
PRJ0001120,ST04589,ST09042,KRT03330,2025-10-25,08:32:15,2025-10-25,16:32:15,413249
PRJ0001121,ST01535,ST04647,KRT00092,2025-11-13,01:39:03,2025-11-13,08:39:03,455921
PRJ0001122,ST01931,ST00812,KRT05975,2025-10-20,15:11:32,2025-10-20,20:11:32,262849
PRJ0001123,ST07985,ST05975,KRT05120,2025-10-25,15:51:39,2025-10-25,19:51:39,69273
PRJ0001124,ST03869,ST00178,KRT07695,2025-11-16,02:38:09,2025-11-16,04:38:09,482070
PRJ0001125,ST01046,ST01783,KRT05446,2025-11-08,09:27:51,2025-11-08,10:27:51,235641
PRJ0001126,ST08250,ST03078,KRT02281,2025-10-27,08:35:56,2025-10-27,14:35:56,490955
PRJ0001127,ST07350,ST07500,KRT03015,2025-10-25,14:47:49,2025-10-25,17:47:49,316328
PRJ0001128,ST08447,ST09300,KRT05574,2025-11-08,22:57:56,2025-11-09,06:57:56,443251
PRJ0001129,ST08218,ST06019,KRT02195,2025-11-06,08:50:18,2025-11-06,14:50:18,80042
PRJ0001130,ST02685,ST04367,KRT04558,2025-10-22,06:24:57,2025-10-22,11:24:57,349108
PRJ0001131,ST08569,ST08288,KRT09675,2025-11-11,19:23:51,2025-11-12,03:23:51,60556
PRJ0001132,ST03500,ST04605,KRT04825,2025-11-10,15:58:11,2025-11-10,22:58:11,267297
PRJ0001133,ST04414,ST08306,KRT07141,2025-11-16,08:42:27,2025-11-16,13:42:27,395410
PRJ0001134,ST09747,ST00111,KRT06195,2025-10-25,14:26:20,2025-10-25,18:26:20,371366
PRJ0001135,ST03994,ST06337,KRT01017,2025-11-10,08:42:21,2025-11-10,15:42:21,120477
PRJ0001136,ST05962,ST07378,KRT04370,2025-11-05,04:53:59,2025-11-05,05:53:59,457488
PRJ0001137,ST02735,ST07402,KRT01926,2025-11-18,19:34:01,2025-11-19,03:34:01,262795
PRJ0001138,ST01050,ST03065,KRT08361,2025-11-11,01:42:53,2025-11-11,09:42:53,495484
PRJ0001139,ST01144,ST06228,KRT01685,2025-10-25,16:34:06,2025-10-25,18:34:06,133914
PRJ0001140,ST06316,ST08230,KRT03520,2025-10-30,14:54:38,2025-10-30,16:54:38,460339
