ID_Gerbong,Nomor_Gerbong,Kapasitas,ID_Kereta
GB03165,4,50,KRT06235
GB03166,20,50,KRT07555
GB03167,19,60,KRT09913
GB03168,20,80,KRT05258
GB03169,6,50,KRT05129
GB03170,6,80,KRT06791
GB03171,9,60,KRT04937
GB03172,17,60,KRT04069
GB03173,14,80,KRT07128
GB03174,17,40,KRT01903
GB03175,3,60,KRT03647
GB03176,8,40,KRT06981
GB03177,9,40,KRT09913
GB03178,17,40,KRT05251
GB03179,18,72,KRT07847
GB03180,3,60,KRT05199
GB03181,12,80,KRT00915
GB03182,13,50,KRT07889
GB03183,17,72,KRT09991
GB03184,2,50,KRT05839
GB03185,19,40,KRT02490
GB03186,1,60,KRT06393
GB03187,8,72,KRT02758
GB03188,4,72,KRT02926
GB03189,13,72,KRT00369
GB03190,7,50,KRT03118
GB03191,11,80,KRT04866
GB03192,3,80,KRT00110
GB03193,6,80,KRT05235
GB03194,12,80,KRT09658
GB03195,19,72,KRT07675
GB03196,8,72,KRT09360
GB03197,7,80,KRT05882
GB03198,16,80,KRT05175
GB03199,12,40,KRT09246
GB03200,5,60,KRT07397
GB03201,9,40,KRT01205
GB03202,3,72,KRT03549
GB03203,13,72,KRT00195
GB03204,7,80,KRT06975
GB03205,5,60,KRT06439
GB03206,15,72,KRT01706
GB03207,4,50,KRT05977
GB03208,18,60,KRT02628
GB03209,7,50,KRT00502
GB03210,1,80,KRT00704
GB03211,12,72,KRT04084
GB03212,2,80,KRT02395
GB03213,19,50,KRT04141
GB03214,18,50,KRT08377
GB03215,15,50,KRT02807
GB03216,4,40,KRT07729
GB03217,17,80,KRT03322
GB03218,3,50,KRT07232
GB03219,8,72,KRT05786
GB03220,10,80,KRT05717
GB03221,5,50,KRT00044
GB03222,16,50,KRT00108
GB03223,3,80,KRT07360
GB03224,1,80,KRT04833
GB03225,5,80,KRT07700
GB03226,9,40,KRT07158
GB03227,6,72,KRT07044
GB03228,7,72,KRT05346
GB03229,3,50,KRT05362
GB03230,12,60,KRT01498
GB03231,1,40,KRT05955
GB03232,3,40,KRT08410
GB03233,4,80,KRT04974
GB03234,18,60,KRT02112
GB03235,5,72,KRT02834
GB03236,7,40,KRT00211
GB03237,7,72,KRT00176
GB03238,15,50,KRT02114
GB03239,8,60,KRT00628
GB03240,5,80,KRT03784
GB03241,1,50,KRT04452
GB03242,5,60,KRT03236
GB03243,15,60,KRT03354
GB03244,19,40,KRT07123
GB03245,19,50,KRT09180
GB03246,1,80,KRT01833
GB03247,14,72,KRT03623
GB03248,4,72,KRT06985
GB03249,20,72,KRT09145
GB03250,16,60,KRT00152
GB03251,8,50,KRT00024
GB03252,9,60,KRT04563
GB03253,9,40,KRT00310
GB03254,13,40,KRT07142
GB03255,13,60,KRT09508
GB03256,15,40,KRT00502
GB03257,18,60,KRT04754
GB03258,11,80,KRT00451
GB03259,4,60,KRT01557
GB03260,16,72,KRT04905
GB03261,5,80,KRT06765
GB03262,6,80,KRT00059
GB03263,19,50,KRT04846
GB03264,4,40,KRT05877
GB03265,1,60,KRT00298
GB03266,20,72,KRT09391
GB03267,14,40,KRT03198
GB03268,4,60,KRT02662
GB03269,11,60,KRT02619
GB03270,8,50,KRT02182
GB03271,18,40,KRT05315
GB03272,17,80,KRT03164
GB03273,15,72,KRT04984
GB03274,8,60,KRT04441
GB03275,2,60,KRT08142
GB03276,13,50,KRT05569
GB03277,7,80,KRT05966
GB03278,2,40,KRT01425
GB03279,4,60,KRT02608
GB03280,11,60,KRT08300
GB03281,14,50,KRT07586
GB03282,15,80,KRT09047
GB03283,18,50,KRT06585
GB03284,2,50,KRT01351
GB03285,15,60,KRT08709
GB03286,19,40,KRT03899
GB03287,1,60,KRT05878
GB03288,18,80,KRT00115
GB03289,19,72,KRT01929
GB03290,18,72,KRT01105
GB03291,10,50,KRT02918
GB03292,20,50,KRT06029
GB03293,11,60,KRT05972
GB03294,20,50,KRT00741
GB03295,11,60,KRT09233
GB03296,14,72,KRT05263
GB03297,15,72,KRT09824
GB03298,20,40,KRT01753
GB03299,7,72,KRT09707
GB03300,18,50,KRT00301
GB03301,10,60,KRT07664
GB03302,14,50,KRT07245
GB03303,9,60,KRT01706
GB03304,3,72,KRT00010
GB03305,18,80,KRT05844
GB03306,17,80,KRT07615
GB03307,2,40,KRT05712
GB03308,6,50,KRT01906
GB03309,7,50,KRT06209
GB03310,17,80,KRT06160
GB03311,2,40,KRT08422
GB03312,7,60,KRT07513
GB03313,14,40,KRT02129
GB03314,17,80,KRT08458
GB03315,19,80,KRT03724
GB03316,1,72,KRT04601
GB03317,13,40,KRT01915
GB03318,8,80,KRT09901
GB03319,16,80,KRT09739
GB03320,5,72,KRT01723
GB03321,11,72,KRT00797
GB03322,8,50,KRT08534
GB03323,16,80,KRT08505
GB03324,12,50,KRT08411
GB03325,12,80,KRT08391
GB03326,13,80,KRT01719
GB03327,18,60,KRT03848
GB03328,19,72,KRT06487
GB03329,8,40,KRT09314
GB03330,1,40,KRT07705
GB03331,8,72,KRT09624
GB03332,10,80,KRT09542
GB03333,20,60,KRT04534
GB03334,11,72,KRT04140
GB03335,10,60,KRT01808
GB03336,2,72,KRT06603
GB03337,19,50,KRT06981
GB03338,5,72,KRT05626
GB03339,10,50,KRT04878
GB03340,15,60,KRT09307
GB03341,4,72,KRT00508
GB03342,9,50,KRT05586
GB03343,19,80,KRT03430
GB03344,20,80,KRT05397
GB03345,19,40,KRT07571
GB03346,20,80,KRT07032
GB03347,12,80,KRT05149
GB03348,15,80,KRT03654
GB03349,16,60,KRT06827
GB03350,18,40,KRT06200
GB03351,16,80,KRT05070
GB03352,7,60,KRT00639
GB03353,16,50,KRT00931
GB03354,15,40,KRT07635
GB03355,15,72,KRT01539
GB03356,7,60,KRT00419
GB03357,1,72,KRT08321
GB03358,18,50,KRT06356
GB03359,19,50,KRT02435
GB03360,7,50,KRT08210
GB03361,11,60,KRT00224
GB03362,8,50,KRT06698
GB03363,19,80,KRT09897
GB03364,11,50,KRT09083
GB03365,11,40,KRT03069
GB03366,8,40,KRT02265
GB03367,13,60,KRT03205
GB03368,6,72,KRT03898
GB03369,11,60,KRT01948
GB03370,10,80,KRT07381
GB03371,5,60,KRT09736
GB03372,2,50,KRT02289
GB03373,5,50,KRT04389
GB03374,16,72,KRT01227
GB03375,10,72,KRT05403
GB03376,2,80,KRT03982
GB03377,12,60,KRT06032
GB03378,12,72,KRT00687
GB03379,5,40,KRT00671
GB03380,14,40,KRT07705
GB03381,9,40,KRT03188
GB03382,14,60,KRT04350
GB03383,12,80,KRT04491
GB03384,16,72,KRT01822
GB03385,6,40,KRT09028
GB03386,19,50,KRT09783
GB03387,3,50,KRT07826
GB03388,1,72,KRT05324
GB03389,1,72,KRT06640
GB03390,4,50,KRT02767
GB03391,5,80,KRT03881
GB03392,1,60,KRT06328
GB03393,10,60,KRT06869
GB03394,18,60,KRT04069
GB03395,1,60,KRT06079
GB03396,12,60,KRT05573
GB03397,19,60,KRT00837
GB03398,5,72,KRT03478
GB03399,11,72,KRT00109
GB03400,16,72,KRT07984
GB03401,18,80,KRT05106
GB03402,7,50,KRT02243
GB03403,16,72,KRT03141
GB03404,19,80,KRT01012
GB03405,9,72,KRT00580
GB03406,1,80,KRT02916
GB03407,8,72,KRT09267
GB03408,13,50,KRT06949
GB03409,19,40,KRT03011
GB03410,6,50,KRT01017
GB03411,19,72,KRT06137
GB03412,11,40,KRT06561
GB03413,4,72,KRT09921
GB03414,2,72,KRT07574
GB03415,1,40,KRT05584
GB03416,4,50,KRT00634
GB03417,2,50,KRT09569
GB03418,7,60,KRT05069
GB03419,20,40,KRT07490
GB03420,14,80,KRT07793
GB03421,6,40,KRT06266
GB03422,6,40,KRT09032
GB03423,7,50,KRT03789
GB03424,19,40,KRT09770
GB03425,6,80,KRT06192
GB03426,20,50,KRT01843
GB03427,1,60,KRT03676
GB03428,1,72,KRT01394
GB03429,6,50,KRT06847
GB03430,2,40,KRT09163
GB03431,5,50,KRT08371
GB03432,8,72,KRT07283
GB03433,9,50,KRT07439
GB03434,2,60,KRT04688
GB03435,20,80,KRT05311
GB03436,16,80,KRT08773
GB03437,15,50,KRT08971
GB03438,5,40,KRT06558
GB03439,7,50,KRT02602
GB03440,17,40,KRT01297
GB03441,6,72,KRT09453
GB03442,18,40,KRT04770
GB03443,9,72,KRT06867
GB03444,12,80,KRT09497
GB03445,11,50,KRT04436
GB03446,16,72,KRT00216
GB03447,19,72,KRT00319
GB03448,14,60,KRT07209
GB03449,5,60,KRT05614
GB03450,6,60,KRT07554
GB03451,7,72,KRT09014
GB03452,15,60,KRT07689
GB03453,16,80,KRT08788
GB03454,9,40,KRT07234
GB03455,1,80,KRT04467
GB03456,14,60,KRT07841
GB03457,15,72,KRT00867
GB03458,14,40,KRT02332
GB03459,20,80,KRT08195
GB03460,20,72,KRT02510
GB03461,18,60,KRT02541
GB03462,13,80,KRT01005
GB03463,20,50,KRT08400
GB03464,5,72,KRT01167
GB03465,13,60,KRT01959
GB03466,15,40,KRT00022
GB03467,11,50,KRT08073
GB03468,3,80,KRT06951
GB03469,2,60,KRT06344
GB03470,13,80,KRT08443
GB03471,1,50,KRT01217
GB03472,13,72,KRT05008
GB03473,16,80,KRT06025
GB03474,3,50,KRT07639
GB03475,19,80,KRT03128
GB03476,4,50,KRT04301
GB03477,5,80,KRT05915
GB03478,8,60,KRT04425
GB03479,3,72,KRT00296
GB03480,3,80,KRT09895
GB03481,3,80,KRT09116
GB03482,9,80,KRT00324
GB03483,17,72,KRT00046
GB03484,4,72,KRT00020
GB03485,17,72,KRT07961
GB03486,4,60,KRT02795
GB03487,2,72,KRT07657
GB03488,4,40,KRT07722
GB03489,10,40,KRT04670
GB03490,8,50,KRT06958
GB03491,18,80,KRT06112
GB03492,15,80,KRT06215
GB03493,15,50,KRT04812
GB03494,14,40,KRT00880
GB03495,11,40,KRT01501
GB03496,2,80,KRT00009
GB03497,2,72,KRT00836
GB03498,4,72,KRT09098
GB03499,12,40,KRT02894
GB03500,1,60,KRT00788
GB03501,5,60,KRT04736
GB03502,19,72,KRT02679
GB03503,8,80,KRT02878
GB03504,2,40,KRT00196
GB03505,6,80,KRT07712
GB03506,12,80,KRT09881
GB03507,16,60,KRT07549
GB03508,11,50,KRT09817
GB03509,14,60,KRT09749
GB03510,15,60,KRT04169
GB03511,6,60,KRT02480
GB03512,13,80,KRT04226
GB03513,6,40,KRT04609
GB03514,3,72,KRT04657
GB03515,4,60,KRT03461
GB03516,15,60,KRT00645
GB03517,12,40,KRT03075
GB03518,8,72,KRT03765
GB03519,15,72,KRT06480
GB03520,19,80,KRT07329
GB03521,13,80,KRT01888
GB03522,13,40,KRT08687
GB03523,11,60,KRT08134
GB03524,3,72,KRT04935
GB03525,20,40,KRT05951
GB03526,17,60,KRT06406
GB03527,17,80,KRT01292
GB03528,9,60,KRT09638
GB03529,20,40,KRT08447
GB03530,2,50,KRT05529
GB03531,17,72,KRT02801
GB03532,10,40,KRT05825
GB03533,15,60,KRT04351
GB03534,11,40,KRT09256
GB03535,20,80,KRT09140
GB03536,14,50,KRT02993
GB03537,9,60,KRT03990
GB03538,11,50,KRT07232
GB03539,19,40,KRT01593
GB03540,4,40,KRT00930
GB03541,17,60,KRT01161
GB03542,18,60,KRT06724
GB03543,14,80,KRT09990
GB03544,18,60,KRT09773
GB03545,8,50,KRT01252
GB03546,8,60,KRT09452
GB03547,14,40,KRT08194
GB03548,7,40,KRT07438
GB03549,7,60,KRT08715
GB03550,1,40,KRT02560
GB03551,5,72,KRT04337
GB03552,5,60,KRT08116
GB03553,5,40,KRT05488
GB03554,11,60,KRT08957
GB03555,6,80,KRT08472
GB03556,16,80,KRT01671
GB03557,20,50,KRT01053
GB03558,10,72,KRT04185
GB03559,20,80,KRT04589
GB03560,15,60,KRT06334
GB03561,1,60,KRT02860
GB03562,19,50,KRT07466
GB03563,4,72,KRT08973
GB03564,9,72,KRT02954
GB03565,3,60,KRT07042
GB03566,3,72,KRT03001
GB03567,16,60,KRT08771
GB03568,2,60,KRT05639
GB03569,5,80,KRT02965
GB03570,14,72,KRT07011
GB03571,20,80,KRT08495
GB03572,20,72,KRT09662
GB03573,18,80,KRT07554
GB03574,16,60,KRT04804
GB03575,9,60,KRT08401
GB03576,9,72,KRT04832
GB03577,3,50,KRT04549
GB03578,1,40,KRT02232
GB03579,19,50,KRT06815
GB03580,1,60,KRT09865
GB03581,14,50,KRT07434
GB03582,11,40,KRT09527
GB03583,7,60,KRT06175
GB03584,8,80,KRT09877
GB03585,1,40,KRT02510
GB03586,9,80,KRT04692
GB03587,10,72,KRT09897
GB03588,8,72,KRT05726
GB03589,14,40,KRT01146
GB03590,12,72,KRT09084
GB03591,13,50,KRT02168
GB03592,8,40,KRT07625
GB03593,1,72,KRT05494
GB03594,20,60,KRT08495
GB03595,1,60,KRT03803
GB03596,4,72,KRT00576
GB03597,5,50,KRT07365
GB03598,10,50,KRT04065
GB03599,2,50,KRT07209
GB03600,6,72,KRT01105
GB03601,18,72,KRT02654
GB03602,10,60,KRT07481
GB03603,12,72,KRT03082
GB03604,3,40,KRT02131
GB03605,3,50,KRT08907
GB03606,1,72,KRT08922
GB03607,6,80,KRT08000
GB03608,18,40,KRT06474
GB03609,14,40,KRT05226
GB03610,10,60,KRT08367
GB03611,11,80,KRT06576
GB03612,13,50,KRT05795
GB03613,14,60,KRT04858
GB03614,3,80,KRT00471
GB03615,6,80,KRT08557
GB03616,6,60,KRT02286
GB03617,3,50,KRT08574
GB03618,18,72,KRT07091
GB03619,19,40,KRT05179
GB03620,20,60,KRT06392
GB03621,19,80,KRT08618
GB03622,10,50,KRT08796
GB03623,17,50,KRT08727
GB03624,10,72,KRT00590
GB03625,11,50,KRT00729
GB03626,8,40,KRT03609
GB03627,6,80,KRT08854
GB03628,18,72,KRT01494
GB03629,6,50,KRT02611
GB03630,1,50,KRT07088
GB03631,13,80,KRT07152
GB03632,10,50,KRT07251
GB03633,16,80,KRT06377
GB03634,5,72,KRT08874
GB03635,11,50,KRT07721
GB03636,5,80,KRT07582
GB03637,13,40,KRT03985
GB03638,5,40,KRT08288
GB03639,16,72,KRT09193
GB03640,8,60,KRT07171
GB03641,3,40,KRT06664
GB03642,6,80,KRT03729
GB03643,8,60,KRT05685
GB03644,12,72,KRT03977
GB03645,11,72,KRT02843
GB03646,7,50,KRT07421
GB03647,16,40,KRT00917
GB03648,9,60,KRT03490
GB03649,11,80,KRT05841
GB03650,19,72,KRT03578
GB03651,2,50,KRT07575
GB03652,8,50,KRT02789
GB03653,18,60,KRT07343
GB03654,1,60,KRT02675
GB03655,9,40,KRT02497
GB03656,11,60,KRT05534
GB03657,10,72,KRT08540
GB03658,20,50,KRT09484
GB03659,15,72,KRT00634
GB03660,10,40,KRT01704
GB03661,14,72,KRT09141
GB03662,18,40,KRT05894
GB03663,19,72,KRT04678
GB03664,13,72,KRT03815
GB03665,17,72,KRT05625
GB03666,13,80,KRT00167
GB03667,10,60,KRT08437
GB03668,9,72,KRT08184
GB03669,8,50,KRT03071
GB03670,6,80,KRT01156
GB03671,6,60,KRT08919
GB03672,20,60,KRT05772
GB03673,18,72,KRT07172
GB03674,1,40,KRT06935
GB03675,6,50,KRT04289
GB03676,11,80,KRT09713
GB03677,9,50,KRT06910
GB03678,9,40,KRT07999
GB03679,14,40,KRT09096
GB03680,20,60,KRT03381
GB03681,2,40,KRT02110
GB03682,2,50,KRT04014
GB03683,19,80,KRT00475
GB03684,4,50,KRT08267
GB03685,16,40,KRT06160
GB03686,5,80,KRT03668
GB03687,8,60,KRT06952
GB03688,18,80,KRT00874
GB03689,11,80,KRT01241
GB03690,2,80,KRT00278
GB03691,4,60,KRT03580
GB03692,7,72,KRT04591
GB03693,7,60,KRT06615
GB03694,15,40,KRT02119
GB03695,15,72,KRT02715
GB03696,17,72,KRT01162
GB03697,11,72,KRT05994
GB03698,20,72,KRT06031
GB03699,15,80,KRT04847
GB03700,12,72,KRT05581
GB03701,19,60,KRT09340
GB03702,12,60,KRT00417
GB03703,11,60,KRT03933
GB03704,13,50,KRT09227
GB03705,3,72,KRT01880
GB03706,10,80,KRT05973
GB03707,10,40,KRT09162
GB03708,8,80,KRT05653
GB03709,6,60,KRT02147
GB03710,12,50,KRT01011
GB03711,15,80,KRT08203
GB03712,6,40,KRT06462
GB03713,11,40,KRT01100
GB03714,20,50,KRT01517
GB03715,10,60,KRT08052
GB03716,10,60,KRT05238
GB03717,5,40,KRT03351
GB03718,2,50,KRT07760
GB03719,13,80,KRT04294
GB03720,15,50,KRT00422
GB03721,17,80,KRT02319
GB03722,10,40,KRT03090
GB03723,12,50,KRT02824
GB03724,3,50,KRT04662
GB03725,10,40,KRT02833
GB03726,19,50,KRT07152
GB03727,8,60,KRT00362
GB03728,19,60,KRT01479
GB03729,6,40,KRT09039
GB03730,2,60,KRT02700
GB03731,12,72,KRT09367
GB03732,11,80,KRT09310
GB03733,2,40,KRT04626
GB03734,16,80,KRT04144
GB03735,3,50,KRT03878
GB03736,5,60,KRT04956
GB03737,14,40,KRT01415
GB03738,18,80,KRT01425
GB03739,4,50,KRT04958
GB03740,8,60,KRT08231
GB03741,12,72,KRT01125
GB03742,7,50,KRT09844
GB03743,20,72,KRT02882
GB03744,15,72,KRT08960
GB03745,14,40,KRT03042
GB03746,16,50,KRT04758
GB03747,5,40,KRT01909
GB03748,5,40,KRT02711
GB03749,20,40,KRT03340
GB03750,17,40,KRT03667
GB03751,2,40,KRT04752
GB03752,19,60,KRT09183
GB03753,2,50,KRT08613
GB03754,20,40,KRT09111
GB03755,18,80,KRT01151
GB03756,19,72,KRT06753
GB03757,10,60,KRT02586
GB03758,7,40,KRT09377
GB03759,4,80,KRT09669
GB03760,2,80,KRT02525
GB03761,3,50,KRT03149
GB03762,11,72,KRT09202
GB03763,7,40,KRT07247
GB03764,5,50,KRT07063
GB03765,13,72,KRT00883
GB03766,10,40,KRT07935
GB03767,3,40,KRT03567
GB03768,18,80,KRT01512
GB03769,20,40,KRT08294
GB03770,16,60,KRT00586
GB03771,11,40,KRT01836
GB03772,8,50,KRT02604
GB03773,1,50,KRT04464
GB03774,9,80,KRT06028
GB03775,14,40,KRT08079
GB03776,3,60,KRT08508
GB03777,16,72,KRT05652
GB03778,2,72,KRT07435
GB03779,12,50,KRT05868
GB03780,15,50,KRT03705
GB03781,3,72,KRT03424
GB03782,4,72,KRT00428
GB03783,7,72,KRT08255
GB03784,3,40,KRT00899
GB03785,11,72,KRT00508
GB03786,7,80,KRT06212
GB03787,7,40,KRT06956
GB03788,13,72,KRT00373
GB03789,1,60,KRT09729
GB03790,20,60,KRT06597
GB03791,20,72,KRT06508
GB03792,20,50,KRT02244
GB03793,8,50,KRT07557
GB03794,2,40,KRT08080
GB03795,4,60,KRT08568
GB03796,1,40,KRT09503
GB03797,16,40,KRT04495
GB03798,2,80,KRT06896
GB03799,7,50,KRT02992
GB03800,7,60,KRT03531
GB03801,1,72,KRT05532
GB03802,18,72,KRT04804
GB03803,10,80,KRT08621
GB03804,18,50,KRT02804
GB03805,8,72,KRT05490
GB03806,20,40,KRT09467
GB03807,16,50,KRT02329
GB03808,17,60,KRT08876
GB03809,5,60,KRT09018
GB03810,11,60,KRT05834
GB03811,11,40,KRT03467
GB03812,20,40,KRT09439
GB03813,14,40,KRT03519
GB03814,10,80,KRT02705
GB03815,8,72,KRT08121
GB03816,18,80,KRT03379
GB03817,18,72,KRT03203
GB03818,13,80,KRT03155
GB03819,5,50,KRT08715
GB03820,1,40,KRT04229
GB03821,8,72,KRT04184
GB03822,15,60,KRT08502
GB03823,10,72,KRT06900
GB03824,9,80,KRT07058
GB03825,16,60,KRT01610
GB03826,13,50,KRT08047
GB03827,3,50,KRT00633
GB03828,13,50,KRT01731
GB03829,15,60,KRT05656
GB03830,6,80,KRT07247
GB03831,16,72,KRT00612
GB03832,4,60,KRT05872
GB03833,17,60,KRT00080
GB03834,17,40,KRT01818
GB03835,9,60,KRT01303
GB03836,12,72,KRT02921
GB03837,18,40,KRT05106
GB03838,7,72,KRT01122
GB03839,3,72,KRT08832
GB03840,13,40,KRT01671
GB03841,10,72,KRT00509
GB03842,7,72,KRT01248
GB03843,3,80,KRT09955
GB03844,6,72,KRT00363
GB03845,11,60,KRT05568
GB03846,9,72,KRT05745
GB03847,9,50,KRT06525
GB03848,17,50,KRT06223
GB03849,17,60,KRT03793
GB03850,16,72,KRT01467
GB03851,9,40,KRT03251
GB03852,10,60,KRT05158
GB03853,9,60,KRT09284
GB03854,12,72,KRT06947
GB03855,1,40,KRT03783
GB03856,1,40,KRT01520
GB03857,20,72,KRT02256
GB03858,5,72,KRT02455
GB03859,8,80,KRT06168
GB03860,19,72,KRT04376
GB03861,5,40,KRT07292
GB03862,7,72,KRT08690
GB03863,8,80,KRT06024
GB03864,2,80,KRT05323
GB03865,15,40,KRT09593
GB03866,7,60,KRT00482
GB03867,20,80,KRT01394
GB03868,14,60,KRT00544
GB03869,18,40,KRT01141
GB03870,7,72,KRT04254
GB03871,1,50,KRT04508
GB03872,17,60,KRT09208
GB03873,9,50,KRT07764
GB03874,15,40,KRT00256
GB03875,14,50,KRT07980
GB03876,19,60,KRT09444
GB03877,11,40,KRT04996
GB03878,6,80,KRT05823
GB03879,9,60,KRT06344
GB03880,14,80,KRT05396
GB03881,10,50,KRT01386
GB03882,16,60,KRT07130
GB03883,5,72,KRT05617
GB03884,6,80,KRT00128
GB03885,1,40,KRT06798
GB03886,3,72,KRT03354
GB03887,9,60,KRT07553
GB03888,19,60,KRT05226
GB03889,19,50,KRT03838
GB03890,11,40,KRT06706
GB03891,7,80,KRT03735
GB03892,6,72,KRT04563
GB03893,17,80,KRT07970
GB03894,3,40,KRT00869
GB03895,3,72,KRT00210
GB03896,15,80,KRT01695
GB03897,5,80,KRT04651
GB03898,11,72,KRT06637
GB03899,3,50,KRT00671
GB03900,9,80,KRT04944
GB03901,18,60,KRT01473
GB03902,10,50,KRT04018
GB03903,11,60,KRT02454
GB03904,18,50,KRT03495
GB03905,16,50,KRT08764
GB03906,16,60,KRT06642
GB03907,16,80,KRT09090
GB03908,4,50,KRT00791
GB03909,5,72,KRT05337
GB03910,13,60,KRT07477
GB03911,16,40,KRT01357
GB03912,11,80,KRT09182
GB03913,5,40,KRT08597
GB03914,15,40,KRT08549
GB03915,20,60,KRT01196
GB03916,1,72,KRT09452
GB03917,4,40,KRT06825
GB03918,4,40,KRT04927
GB03919,13,60,KRT04172
GB03920,13,40,KRT01689
GB03921,19,80,KRT03951
GB03922,2,80,KRT07496
GB03923,12,60,KRT02826
GB03924,10,72,KRT03488
GB03925,17,80,KRT05513
GB03926,6,50,KRT08144
GB03927,16,60,KRT09168
GB03928,16,72,KRT00078
GB03929,2,72,KRT09181
GB03930,18,40,KRT02409
GB03931,11,50,KRT02828
GB03932,11,40,KRT02570
GB03933,3,80,KRT00505
GB03934,18,50,KRT02720
GB03935,13,72,KRT09368
GB03936,19,40,KRT06703
GB03937,13,72,KRT00320
GB03938,5,80,KRT07052
GB03939,12,50,KRT09000
GB03940,7,80,KRT05915
GB03941,15,40,KRT06716
GB03942,10,72,KRT08678
GB03943,5,40,KRT00020
GB03944,1,50,KRT07740
GB03945,1,80,KRT00347
GB03946,15,40,KRT04030
GB03947,16,80,KRT00996
GB03948,17,80,KRT06831
GB03949,14,80,KRT03684
GB03950,6,40,KRT08171
GB03951,2,80,KRT08436
GB03952,8,60,KRT08268
GB03953,9,80,KRT02533
GB03954,14,72,KRT04989
GB03955,18,72,KRT06708
GB03956,6,80,KRT06715
GB03957,12,40,KRT07779
GB03958,10,60,KRT05576
GB03959,13,60,KRT07236
GB03960,5,72,KRT07716
GB03961,13,60,KRT04525
GB03962,3,80,KRT08354
GB03963,6,80,KRT01687
GB03964,15,80,KRT04448
GB03965,16,72,KRT09461
GB03966,12,40,KRT00662
GB03967,7,60,KRT05470
GB03968,5,50,KRT01000
GB03969,6,72,KRT02942
GB03970,13,80,KRT03699
GB03971,2,50,KRT02049
GB03972,13,60,KRT05658
GB03973,6,60,KRT07264
GB03974,8,50,KRT00166
GB03975,20,40,KRT07561
GB03976,9,40,KRT06244
GB03977,8,60,KRT01418
GB03978,14,80,KRT05617
GB03979,5,50,KRT04453
GB03980,15,72,KRT07842
GB03981,12,40,KRT02051
GB03982,11,80,KRT03279
GB03983,16,80,KRT09725
GB03984,1,40,KRT05869
GB03985,7,72,KRT06688
GB03986,20,50,KRT03181
GB03987,5,72,KRT07119
GB03988,8,50,KRT04225
GB03989,5,50,KRT08730
GB03990,12,72,KRT02611
GB03991,17,50,KRT07625
GB03992,5,50,KRT08148
GB03993,6,50,KRT05522
GB03994,19,50,KRT01672
GB03995,2,50,KRT03759
GB03996,16,40,KRT00114
GB03997,18,80,KRT05115
GB03998,5,50,KRT04113
GB03999,2,50,KRT07304
GB04000,1,60,KRT03237
GB04001,7,50,KRT03222
GB04002,4,80,KRT08432
GB04003,7,80,KRT04603
GB04004,12,72,KRT01352
GB04005,5,60,KRT07977
GB04006,18,40,KRT04414
GB04007,15,50,KRT07208
GB04008,4,80,KRT08582
GB04009,12,40,KRT07824
GB04010,14,80,KRT06319
GB04011,18,40,KRT06327
GB04012,10,60,KRT05842
GB04013,10,60,KRT02361
GB04014,4,60,KRT08020
GB04015,18,50,KRT07596
GB04016,20,50,KRT07129
GB04017,10,40,KRT05296
GB04018,7,50,KRT07378
GB04019,7,80,KRT07024
GB04020,17,80,KRT05942
GB04021,20,50,KRT04311
GB04022,5,80,KRT09112
GB04023,7,80,KRT00623
GB04024,8,80,KRT07485
GB04025,20,80,KRT07680
GB04026,17,50,KRT03461
GB04027,3,60,KRT00375
GB04028,8,50,KRT01550
GB04029,20,80,KRT06130
GB04030,19,72,KRT05660
GB04031,12,40,KRT00490
GB04032,5,60,KRT00192
GB04033,13,72,KRT07118
GB04034,17,72,KRT00604
GB04035,13,72,KRT03657
GB04036,10,72,KRT06842
GB04037,16,40,KRT04880
GB04038,19,80,KRT08715
GB04039,14,50,KRT02332
GB04040,18,80,KRT05872
GB04041,20,40,KRT00016
GB04042,8,80,KRT05488
GB04043,6,60,KRT02403
GB04044,16,72,KRT02768
GB04045,5,40,KRT05329
GB04046,12,80,KRT06561
GB04047,8,72,KRT04833
GB04048,7,80,KRT06794
GB04049,8,80,KRT09892
GB04050,9,80,KRT05519
GB04051,20,60,KRT00119
GB04052,7,80,KRT09223
GB04053,12,60,KRT04686
GB04054,14,60,KRT07135
GB04055,12,50,KRT01221
GB04056,16,40,KRT08414
GB04057,16,50,KRT00514
GB04058,2,50,KRT01492
GB04059,1,50,KRT07664
GB04060,7,72,KRT06162
GB04061,8,50,KRT05750
GB04062,13,72,KRT03357
GB04063,6,50,KRT03351
GB04064,10,80,KRT07406
GB04065,9,80,KRT03504
GB04066,20,40,KRT06981
GB04067,13,40,KRT01574
GB04068,19,40,KRT00547
GB04069,20,40,KRT04954
GB04070,18,80,KRT07059
GB04071,13,40,KRT07248
GB04072,7,50,KRT06773
GB04073,10,60,KRT07329
GB04074,18,80,KRT03240
GB04075,16,80,KRT05856
GB04076,20,60,KRT04578
GB04077,3,72,KRT07058
GB04078,2,80,KRT00381
GB04079,20,50,KRT08121
GB04080,4,72,KRT04795
GB04081,12,80,KRT01761
GB04082,1,60,KRT05736
GB04083,16,50,KRT04455
GB04084,14,72,KRT09416
GB04085,10,60,KRT08090
GB04086,7,50,KRT08841
GB04087,15,80,KRT00934
GB04088,11,50,KRT08212
GB04089,19,40,KRT05436
GB04090,13,72,KRT05649
GB04091,3,80,KRT03136
GB04092,15,80,KRT04964
GB04093,15,72,KRT01484
GB04094,19,80,KRT08844
GB04095,17,50,KRT07292
